Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ACTG1	4.45565823196127e-08	-0.331942512365367	0.634	0.88	0.00124308409013488
ABRACL	4.48452143289048e-08	-0.392806443309147	0.09	0.34	0.00125113663456211
SPN	4.50692233746841e-08	-0.4239157083184	0.187	0.482	0.00125738626293031
HLA-A	4.92149823608547e-08	-0.333480951336354	0.575	0.821	0.00137304879288548
DBI	4.94498100886474e-08	-0.418199152265468	0.284	0.577	0.00137960025166317
MYDGF	5.39751899942951e-08	-0.37053326025012	0.045	0.264	0.00150585382565084
MNDA	5.56471073889266e-08	-0.500449670923032	0.09	0.317	0.00155249864904366
PPM1K	6.0173238271214e-08	0.419649992932203	0.291	0.146	0.0016787731745286
CTSD	6.71486717571932e-08	-0.408404209263961	0.119	0.367	0.00187338079335393
LDHA	8.37453829534971e-08	-0.395644878326531	0.187	0.477	0.00233641243901962
LGALS1	8.40886168669464e-08	-0.394550842933254	0.418	0.693	0.00234598832197094
TNFSF13	8.66881510306183e-08	-0.385586729750341	0.052	0.267	0.00241851272560322
EIF4A1	1.11714260183995e-07	-0.397418084484812	0.336	0.616	0.00311671614487327
RPL29	1.149787484394e-07	-0.295675561698366	0.642	0.856	0.00320779210271082
PSAP	1.21031511707493e-07	-0.415604455219845	0.313	0.583	0.00337665814512735
GNAQ	1.61034468254778e-07	-0.376217756943554	0.067	0.29	0.00449270062984004
TARP	1.69816780814186e-07	-0.388483547212278	0.119	0.364	0.00473771836793497
HNRNPF	1.82107501654246e-07	-0.381479138396943	0.119	0.363	0.0050806171886518
HSP90AA1	1.95284533477674e-07	-0.374979862724622	0.44	0.709	0.00544824319949363
LST1	1.97174628085293e-07	-0.39837476440119	0.269	0.566	0.00550097494895158
P4HB	2.02065137658591e-07	-0.357249384639885	0.067	0.288	0.00563741527553703
TPI1	2.06260920851706e-07	-0.404194810014119	0.254	0.548	0.00575447343084175
ERH	2.11000562841874e-07	-0.374430636425371	0.097	0.329	0.00588670470272544
NDUFS5	2.47893737192703e-07	-0.370369630577762	0.112	0.356	0.00691598737393921
SEC11A	2.60144048570704e-07	-0.368435854363355	0.097	0.332	0.00725775881107406
SNRPD1	2.62205238666131e-07	-0.355066949158488	0.075	0.295	0.00731526395354639
HADHA	2.93530410091826e-07	-0.391425603875393	0.246	0.539	0.00818920491115185
FKBP5	3.2027175935253e-07	-0.363058062015654	0.097	0.333	0.00893526181417623
HACD4	3.51279854749191e-07	-0.362411930520572	0.075	0.291	0.00980035666764768
RFLNB	3.82564313334564e-07	-0.353343691218721	0.06	0.269	0.010673161777721
FCER1G	4.17154783064632e-07	-0.410650735071264	0.112	0.335	0.0116382012927202
CHP1	4.43034191134623e-07	-0.368627216133854	0.06	0.26	0.0123602108984649
PIK3R1	4.80777704395405e-07	-0.368589884309119	0.075	0.288	0.0134132171749274
PGD	4.98187686943051e-07	-0.34892570284792	0.082	0.297	0.0138989382780242
CTSC	5.26958384419896e-07	-0.370662484623078	0.149	0.402	0.0147016119669307
APEX1	5.30603570744657e-07	-0.385386261440475	0.201	0.477	0.0148033090202052
COMT	5.62014438768953e-07	-0.347948136149833	0.075	0.287	0.015679640827215
NDUFB9	5.89353901045885e-07	-0.354912381975671	0.104	0.335	0.0164423844852791
GSTO1	5.9104608866648e-07	-0.356164237656893	0.134	0.384	0.0164895948277061
PDIA3	6.06003216381619e-07	-0.377001503871757	0.284	0.562	0.0169068837338308
H2AFY	6.33287329277285e-07	-0.379386027087539	0.328	0.633	0.017668083199507
AK2	6.54981842682173e-07	-0.339925493836416	0.06	0.26	0.0182733384289899
ZFP36L2	6.65629578569721e-07	-0.372189012069911	0.381	0.668	0.0185703996125166
C1QBP	6.66135015499292e-07	-0.341449004253152	0.134	0.378	0.0185845007974147
ANXA2	7.3769895499817e-07	-0.372136442572428	0.082	0.296	0.020581063145494
OSTC	8.02423109115775e-07	-0.355086350317561	0.157	0.407	0.022386802321221
HMGB2	8.71882498710246e-07	-0.40524105270661	0.224	0.47	0.0243246498315172
ERP29	8.7622016778997e-07	-0.365965914628703	0.187	0.451	0.0244456664611724
GSTK1	8.88040725338948e-07	-0.351660762409908	0.149	0.395	0.0247754481962313
CLTA	9.27393241529086e-07	-0.336132040302532	0.104	0.328	0.02587334404542
FYB1	9.88302922542031e-07	-0.350926947062054	0.082	0.291	0.0275726632360001
PSMA1	1.30528010173004e-06	-0.33841996167718	0.119	0.347	0.0364160095581664
RPS14P3	1.34248602016324e-06	-0.307102666476294	0.56	0.799	0.0374540174765341
SH3BGRL	1.39108780158125e-06	-0.37182450236438	0.216	0.472	0.0388099585763152
PRDX3	1.51669637083857e-06	-0.322434012267325	0.06	0.252	0.0423143120500251
CLINT1	1.5385380202001e-06	-0.332721781767452	0.09	0.299	0.0429236722255627
HDLBP	1.72237311571759e-06	-0.298245821617588	0.06	0.255	0.048052487555405
PTGES3	1.93394399172394e-06	-0.346097249450324	0.194	0.451	0.0539551034251061
FTL	1.96922721068793e-06	-0.279420745770228	0.679	0.873	0.0549394699509826
PGK1	1.97473762969864e-06	-0.345047238895316	0.157	0.397	0.0550932051309624
PRDX6	2.14785979455034e-06	-0.332305118973519	0.097	0.307	0.0599231404081599
GMFG	2.15305080292905e-06	-0.361513318471588	0.313	0.589	0.0600679643509175
FLJ44635	2.29973761793524e-06	-0.352856342637641	0.381	0.652	0.0641603798027753
NME2	2.31539739029656e-06	-0.367123796249567	0.239	0.501	0.0645972717918837
AFF1	2.43975528259532e-06	-0.309218305887128	0.067	0.264	0.0680667326291269
COX5A	2.52338795675123e-06	-0.34568076190942	0.187	0.433	0.0704000006054025
PSMA4	2.62876547205925e-06	-0.339099433055663	0.157	0.398	0.0733399279049811
TPM4	2.78621187729542e-06	-0.360433719951388	0.261	0.526	0.0777325251646649
LOC100506844	3.07406875758042e-06	-0.314886268231891	0.067	0.256	0.0857634442677362
BTG1	3.0990493560628e-06	0.40377920103708	0.328	0.203	0.0864603779847961
FAM46A	3.26438794734731e-06	-0.329583778961345	0.075	0.267	0.0910731593430426
YBX1	3.3398394455122e-06	-0.278571396289303	0.642	0.845	0.0931781806903449
KIAA1551	3.54847290525815e-06	0.357551063938252	0.261	0.136	0.0989988455837972
XRCC6	3.84351560393367e-06	-0.328629450172	0.142	0.367	0.107230241834145
SH3BGRL3	3.94663912471392e-06	-0.343169944142262	0.366	0.625	0.110107284940394
SNRPB	4.91898993683668e-06	-0.327111180786606	0.127	0.339	0.137234900247806
SNRPG	5.58138944948117e-06	-0.311318138917584	0.142	0.372	0.155715184251075
DHRS7	7.44337936476796e-06	-0.287167120702319	0.075	0.261	0.207662840897661
TMEM173	7.58062637808708e-06	-0.295736315889399	0.075	0.257	0.211491895322252
NAA38	7.65540559201904e-06	-0.308717122660779	0.127	0.339	0.213578160611739
BST2	8.46145282778699e-06	-0.311197593898103	0.134	0.35	0.236066072442429
TUBB	8.89555357618523e-06	-0.36954853934023	0.187	0.392	0.248177049221992
SPCS3	9.16405926110823e-06	-0.309088566875549	0.164	0.397	0.255668089325659
KCNJ3	9.42001615227323e-06	-0.290608643543809	0.104	0.308	0.262809030632271
PAFAH1B2	9.64254437883366e-06	-0.305778874078391	0.104	0.302	0.26901734562508
TLN1	1.00666357942667e-05	-0.328147048236915	0.261	0.535	0.280849072024247
ATP5C1	1.05876012157262e-05	-0.309762607310609	0.157	0.378	0.295383486317545
JTB	1.08923156548794e-05	-0.318171632338818	0.149	0.364	0.303884714455481
ATP5G3	1.16601980122563e-05	-0.323957852531389	0.239	0.492	0.32530786434394
HNRNPA1	1.19353277680423e-05	-0.259655632408217	0.634	0.827	0.332983709400612
FLT3	1.21164894648533e-05	-0.328803017000119	0.246	0.51	0.338037939579943
RPS2P32	1.28019375651968e-05	-0.281262790295495	0.104	0.302	0.357161256131424
PARK7	1.31110590601023e-05	-0.310037643227345	0.164	0.392	0.365785436717793
NDUFB2	1.35653855864015e-05	-0.312553150291324	0.179	0.407	0.378460692475014
POMP	1.40710150969483e-05	-0.266026144238389	0.075	0.258	0.392567250189762
LAMTOR1	1.43258657388266e-05	-0.28700185333339	0.112	0.309	0.399677328247523
CYBA	1.52288851231857e-05	-0.336102197008579	0.343	0.621	0.424870666051757
HNRNPA1P10	1.54946720291097e-05	-0.263599237447799	0.075	0.253	0.432285854940131
FABP5	1.57310379222525e-05	-0.286893092081079	0.075	0.25	0.438880226992923
PSME2	1.70758479422361e-05	-0.2914579661944	0.149	0.367	0.476399081740446
PDIA3P1	1.70895732768996e-05	-0.257870075469466	0.082	0.267	0.476782004852223
RIPOR2	1.7236723882157e-05	0.358040336211568	0.41	0.294	0.480887359588299
CCT6A	1.76065553758714e-05	-0.300587361601175	0.164	0.379	0.491205288431436
C14orf2	1.77129671534757e-05	-0.30472520174842	0.201	0.44	0.494174070614819
ANKRD28	1.77747685452784e-05	-0.300912918689884	0.127	0.328	0.495898267644722
VPS29	1.78224787521987e-05	-0.274870117875787	0.097	0.283	0.497229334707591
FAM111A	1.78985859013134e-05	-0.292896196937509	0.082	0.262	0.499352648060741
MRPL57	1.81697470017704e-05	-0.283002870478018	0.112	0.307	0.506917771602393
SNHG5	1.85123553858357e-05	-0.323812113811156	0.276	0.532	0.516476202909429
TMEM258	2.09078586919655e-05	-0.290216386533937	0.149	0.36	0.583308349647147
HNRNPU	2.22261634124232e-05	-0.320979956163178	0.276	0.541	0.620087733043194
COX7B	2.23968866441902e-05	-0.316570492377004	0.224	0.465	0.624850740486262
SFPQ	2.28729270958129e-05	-0.288060535727142	0.134	0.336	0.638131793046085
ROMO1	2.31551907356779e-05	-0.275048109204794	0.134	0.343	0.646006666334677
CARD19	2.41849584338648e-05	-0.281705763790988	0.127	0.325	0.674736155346395
SUB1	2.42783452892743e-05	-0.301586979434143	0.231	0.49	0.677341555225465
PTPRE	2.66974774192211e-05	-0.295969943918607	0.104	0.288	0.744832922518849
CD37	2.70365701589798e-05	0.383274587488854	0.328	0.225	0.754293270865377
MIF	2.73255771828931e-05	-0.322200385511643	0.366	0.601	0.762356277825534
NDUFC2	2.85945817293714e-05	-0.283521364709707	0.142	0.351	0.797760235667734
SH3KBP1	2.9566831776444e-05	-0.261530525619707	0.097	0.281	0.824885039731012
SERBP1	3.04412688320081e-05	-0.309581486810444	0.336	0.585	0.849280959144195
YWHAQ	3.28619250178011e-05	-0.27032394206321	0.104	0.288	0.916814846071634
COPS9	3.64218054336479e-05	-0.263072839810064	0.104	0.286	1
LSM7	3.78001527458983e-05	-0.299687465265568	0.201	0.423	1
OLA1	4.39678398415195e-05	-0.250599247867216	0.082	0.253	1
CD36	4.56625173982575e-05	-0.318185066345236	0.351	0.59	1
EIF3L	4.87656268459592e-05	-0.302601322593038	0.284	0.535	1
ITM2B	4.87892715309107e-05	-0.307952428615447	0.321	0.595	1
PYCARD	5.35467100641574e-05	-0.291246656099579	0.224	0.452	1
HMGA1	5.4268549638949e-05	-0.257430207409596	0.112	0.299	1
GLUL	5.51592024364077e-05	-0.250464482257603	0.112	0.301	1
C20orf24	5.5724144434563e-05	-0.281410581202627	0.157	0.357	1
YWHAE	5.85169451632507e-05	-0.30489010403734	0.284	0.519	1
TOMM20	5.90920286355952e-05	-0.275821405466709	0.201	0.431	1
HOXA9	5.96432974422165e-05	-0.260864324855984	0.119	0.306	1
CCDC88A	5.97372574723869e-05	-0.284205134060548	0.157	0.352	1
PDIA6	6.16585021093633e-05	-0.268858015058036	0.119	0.3	1
CAT	6.24061796554504e-05	-0.292349610725118	0.201	0.41	1
NHP2	6.53598058882931e-05	-0.257984230328282	0.104	0.282	1
PSMB10	6.54665363190919e-05	-0.278999768099334	0.172	0.377	1
ITGB1	6.66923649723762e-05	-0.255159678039907	0.104	0.281	1
DAD1	6.81404227834899e-05	-0.253001649032194	0.112	0.293	1
HSH2D	7.44905339302337e-05	-0.251443336845902	0.127	0.317	1
EIF2S2	7.47671816396795e-05	-0.250653231221296	0.097	0.267	1
CCT5	8.25165989422733e-05	-0.254198820227949	0.112	0.291	1
UQCR11	9.01187270669801e-05	-0.302447108410578	0.336	0.604	1
TMEM14C	9.25334324351161e-05	-0.259163169340497	0.134	0.318	1
PIM1	9.65386405550117e-05	-0.267231806129995	0.104	0.27	1
CDC42	9.7966036328765e-05	-0.287716271223676	0.44	0.698	1
ATP5F1	9.79960786511858e-05	-0.271221961677929	0.187	0.385	1
VSIR	0.000106185135014277	-0.26219045560233	0.164	0.359	1
CLIC1	0.000111658985736519	-0.286561336851004	0.321	0.568	1
EIF3K	0.000113088775311755	-0.271086340102301	0.216	0.449	1
SSR3	0.000113217016960722	-0.266841862227167	0.187	0.4	1
ACTR2	0.000117333907971743	-0.27926820240006	0.41	0.674	1
FOS	0.000127337351695545	-0.298430499246078	0.306	0.515	1
GDI2	0.000127416273740447	-0.278021033782959	0.276	0.518	1
RPN2	0.000129186185050718	-0.250286079185864	0.142	0.329	1
THRAP3	0.000132873668544379	-0.262796855887971	0.149	0.336	1
SPTLC2	0.000135149365977799	-0.266339521840658	0.157	0.341	1
TMPO	0.000147603409631593	-0.254363251712736	0.134	0.312	1
PTBP3	0.000161890011974962	-0.264827806060998	0.209	0.406	1
PPP1R15A	0.00017237182131603	0.314193469256077	0.366	0.269	1
ITGB2	0.000188891870113721	-0.273463252587797	0.276	0.515	1
HNRNPA3	0.000190102915113394	-0.281022326901098	0.246	0.468	1
HSPA5	0.0001930015483974	-0.286482294905126	0.261	0.479	1
PFN1	0.000193335534548293	-0.257918980647972	0.537	0.75	1
SSR4	0.000211227297942897	-0.294904423715622	0.336	0.576	1
GUCY1A3	0.000240253139842486	-0.272305975643492	0.112	0.263	1
CTSB	0.000243315462260192	-0.262554625863073	0.201	0.387	1
GABARAP	0.000245269556286672	-0.264453509977606	0.269	0.491	1
CTSH	0.000267829737989885	0.303413014086665	0.321	0.213	1
COX6B1	0.000314019156186442	-0.264918941428448	0.269	0.493	1
HLA-DRB5	0.000554278373089727	-0.256910953770653	0.366	0.587	1
YWHAB	0.000588441942326695	-0.260939669385229	0.41	0.646	1
NDUFA4	0.000834423859591976	-0.254202830333248	0.478	0.705	1
GSTP1	0.00143717800180789	-0.258394224732676	0.47	0.725	1
OAZ1	0.00156431718819912	-0.250889523895911	0.507	0.759	1
TNRC6B	0.00212628262366151	0.274670044990203	0.388	0.334	1
BCL11A	0.00221886414342687	0.269223800150779	0.373	0.308	1
IER2	0.0025155112184309	0.284773714952921	0.328	0.262	1
ARRDC3	0.00333884603433546	0.297271238495072	0.276	0.211	1
