Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
HLA-DRB6	9.34305482932145e-10	-0.580523958561879	0.01	0.304	2.60661886683239e-05
PCNP	1.23467791466885e-09	-0.269526892564728	0.804	0.952	3.44462791413462e-05
EIF3L	1.27722814975607e-09	-0.557667873448494	0.165	0.535	3.56333881500446e-05
JAML	2.34976318572784e-09	-0.613026450709857	0.113	0.44	6.5556043118621e-05
CDK6	2.54502250898857e-09	-0.596421198641548	0.144	0.49	7.1003582978272e-05
RACK1	2.994139247261e-09	-0.305057303128901	0.753	0.939	8.35334908593345e-05
SERPINB1	3.16523451773467e-09	-0.594546709240881	0.196	0.536	8.83068778102796e-05
SRGN	5.03509931752275e-09	-0.414769929616737	0.639	0.869	0.000140474235859567
TIMP1	5.25755194071668e-09	-0.553213297902797	0.072	0.376	0.000146680441594055
TNFSF13	5.76906682191509e-09	-0.523298950752256	0	0.267	0.000160951195264609
FOS	6.11568262932539e-09	-0.575051417711707	0.186	0.516	0.000170621429675549
RPLP0P2	6.99854439724316e-09	-0.551643469567289	0.268	0.66	0.000195252390138687
RNASE6	7.02701262453828e-09	-0.569054594467914	0.052	0.339	0.000196046625211993
NAPSB	7.4743575790418e-09	-0.60231866592626	0.01	0.28	0.000208527102097687
YWHAE	8.43416771039209e-09	-0.538333034792929	0.165	0.52	0.000235304844952229
CYBB	1.12090278261169e-08	-0.567355226163907	0.093	0.409	0.000312720667320835
CREG1	1.23390674266852e-08	-0.50865390715479	0.052	0.348	0.00034424764213709
RPL22	1.45766695666802e-08	-0.345423966621721	0.66	0.906	0.000406674504240812
LY86	1.5717922389624e-08	-0.533568439648666	0.072	0.362	0.000438514316748119
RPL8	1.96658743204774e-08	-0.326043822071135	0.67	0.893	0.000548658227666998
EIF2S3	2.07074735566291e-08	-0.527850958834574	0.175	0.521	0.000577717804756395
PGD	2.17136010119316e-08	-0.50805824155733	0.031	0.297	0.00060578775463188
TUBA1B	2.47740606337617e-08	-0.562777472783214	0.165	0.476	0.000691171517621318
HSBP1	3.65947606810131e-08	-0.48355675085541	0.052	0.329	0.00102095722823959
HOXA9	4.62447422373811e-08	-0.504123244047877	0.041	0.306	0.0012901820636807
HSPD1	5.4432222285232e-08	-0.528624559298658	0.175	0.502	0.00151860456953569
PRSS57	5.66868108771025e-08	-0.504218641956853	0.021	0.269	0.00158150533666028
SRP72	5.98038550103386e-08	-0.494937581812149	0.062	0.34	0.00166846775093344
PTTG1IP	6.80035236926332e-08	-0.500528010821825	0.103	0.389	0.00189723030750077
CLEC12A	7.06227991579554e-08	-0.48864289663287	0.052	0.325	0.0019703054737078
TALDO1	8.70170451891074e-08	-0.486365349197311	0.124	0.436	0.00242768854373091
GUCY1A3	8.87993468499155e-08	-0.532143087425602	0.021	0.264	0.00247741297776579
FTH1	9.88767154171526e-08	-0.425494996578379	0.515	0.827	0.00275856148342314
CTSG	9.92739446995761e-08	-0.53909215826536	0.031	0.28	0.00276964378317347
HLA-DMA	1.01985129086154e-07	-0.494961070188183	0.082	0.357	0.0028452831163746
HADHA	1.02743040821688e-07	-0.477408659021793	0.196	0.537	0.00286642809588429
RNASET2	1.22729373631554e-07	-0.487802698123201	0.165	0.474	0.00342402679494673
TAGLN2	1.24780457285946e-07	-0.482016922536648	0.309	0.655	0.0034812499778206
LYZ	1.35631288291377e-07	-0.722477509347166	0.247	0.532	0.00378397731204111
FLJ44635	1.50132620027088e-07	-0.483763905070908	0.289	0.651	0.00418854996613572
LOC100506844	2.58033138144027e-07	-0.447196007062589	0.021	0.255	0.0071988665210802
TMEM173	2.67886934537101e-07	-0.438587136783865	0.021	0.257	0.00747377758665058
HNRNPA1	2.95162040486933e-07	-0.351568597835531	0.588	0.826	0.00823472576754495
DUT	3.11349761461899e-07	-0.488110924817037	0.165	0.463	0.00868634699502553
C6orf48	3.15862135383951e-07	-0.466532099431286	0.196	0.513	0.00881223771507685
HIST1H4C	3.23806449889239e-07	-0.530230451713253	0.206	0.496	0.00903387614545989
AHR	4.40391309751761e-07	-0.493279079465166	0.082	0.336	0.0122864771507644
CTSB	4.47037990241588e-07	-0.46347279624355	0.113	0.387	0.0124719128897501
GLIPR1	4.54607155428452e-07	-0.475508803061125	0.165	0.469	0.0126830850292984
RNF130	4.58054929064674e-07	-0.453898181312263	0.052	0.294	0.0127792744659753
GSTO1	4.64844606284911e-07	-0.445016784353051	0.103	0.382	0.0129686996707427
CAT	5.47451618460831e-07	-0.465800822328261	0.134	0.41	0.0152733527034387
H3F3A	5.78197286303732e-07	-0.270358168662993	0.742	0.926	0.0161311260905878
HSD17B11	6.3837402942815e-07	-0.450378830720293	0.134	0.406	0.017809997047016
TNFSF13B	6.39066740664764e-07	-0.448742093948643	0.052	0.286	0.0178293229978062
C1QBP	7.06935045803801e-07	-0.438022361331139	0.103	0.376	0.0197227808428802
GNAQ	8.94666446565397e-07	-0.43976957200357	0.052	0.288	0.024960299192728
TMEM14C	9.10553819400163e-07	-0.42547884689031	0.072	0.318	0.0254035410074451
ALDOA	9.66317769250735e-07	-0.446654193970867	0.258	0.587	0.0269592994443263
GAPT	1.03148345630782e-06	-0.430361539424329	0.072	0.317	0.0287773569475318
MLEC	1.05201810035089e-06	-0.438966662953589	0.093	0.354	0.0293502529816894
SOX4	1.05620751191443e-06	-0.437845989094845	0.052	0.281	0.0294671333749006
VAMP8	1.08946987113326e-06	-0.443120553125642	0.34	0.67	0.0303951199347468
NPM1	1.09077016161646e-06	-0.364362997384734	0.557	0.819	0.0304313967389375
LAIR1	1.12212418496207e-06	-0.416885842859061	0.072	0.323	0.0313061426362567
SH3BGRL	1.23156618927858e-06	-0.436289792304917	0.165	0.471	0.0343594651146832
ITM2C	1.35277783478228e-06	-0.42606813421843	0.062	0.298	0.0377411488125909
PYCARD	1.6855203131449e-06	-0.409030885670982	0.165	0.451	0.0470243312164295
