Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
CALR	1.61670609495218e-12	-0.260805722975802	0.426	0.578	4.51044833430708e-08
CNST	2.16120764675409e-12	0.282421210284032	0.254	0.144	6.02955321367922e-08
CTSS	2.58695596666055e-12	-0.322960353072354	0.402	0.563	7.21734845138626e-08
KMT2A	3.32317523106162e-12	0.284658333352761	0.507	0.41	9.2713265771388e-08
TPI1	3.53896470684193e-12	-0.265741785578438	0.379	0.562	9.87335763561829e-08
IDS	4.7884210560252e-12	0.300596560413936	0.31	0.197	1.33592159042047e-07
PA2G4	5.84241312340297e-12	-0.273334187957233	0.256	0.428	1.6299748372982e-07
HSP90B1	7.2387867117937e-12	-0.261509843594082	0.414	0.593	2.01954910472332e-07
FCER1G	9.56665915455555e-12	-0.286709753147812	0.191	0.348	2.66900223752945e-07
DEK	1.18652910794049e-11	-0.267135430130101	0.227	0.394	3.31029755824318e-07
SNRPE	1.24103694047824e-11	-0.251529924297259	0.207	0.379	3.46236896024025e-07
SLC25A5	2.57448226393372e-11	-0.259970041323854	0.308	0.49	7.1825480681487e-07
MSRB3	6.84109468356006e-11	0.279236224198913	0.327	0.222	1.90859700576642e-06
ANKRD28	2.20634093414645e-10	0.275182933987308	0.408	0.307	6.15547057217519e-06
PSAP	2.60776158596257e-10	-0.254927564423499	0.448	0.593	7.27539404867696e-06
ITGA6	2.68424932172422e-10	0.278081276014375	0.3	0.198	7.48878718267841e-06
DUT	4.53744778177058e-10	-0.253003302253829	0.331	0.475	1.26590255663617e-05
CD82	6.49379375047194e-10	0.261028798859362	0.28	0.184	1.81170351844417e-05
TUBB	6.93845775780317e-10	-0.27300594400877	0.268	0.402	1.93576032984951e-05
TNRC6B	2.2968291697452e-09	0.255982299722307	0.42	0.323	6.40792370067213e-05
