Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
FTH1	9.88767154171526e-08	-0.425494996578379	0.515	0.827	0.00275856148342314
CTSG	9.92739446995761e-08	-0.53909215826536	0.031	0.28	0.00276964378317347
HLA-DMA	1.01985129086154e-07	-0.494961070188183	0.082	0.357	0.0028452831163746
HADHA	1.02743040821688e-07	-0.477408659021793	0.196	0.537	0.00286642809588429
RNASET2	1.22729373631554e-07	-0.487802698123201	0.165	0.474	0.00342402679494673
TAGLN2	1.24780457285946e-07	-0.482016922536648	0.309	0.655	0.0034812499778206
LYZ	1.35631288291377e-07	-0.722477509347166	0.247	0.532	0.00378397731204111
FLJ44635	1.50132620027088e-07	-0.483763905070908	0.289	0.651	0.00418854996613572
MAN1A2	2.03733532008449e-07	0.462548515272821	0.474	0.307	0.00568396180950371
LOC100506844	2.58033138144027e-07	-0.447196007062589	0.021	0.255	0.0071988665210802
TMEM173	2.67886934537101e-07	-0.438587136783865	0.021	0.257	0.00747377758665058
HNRNPA1	2.95162040486933e-07	-0.351568597835531	0.588	0.826	0.00823472576754495
DUT	3.11349761461899e-07	-0.488110924817037	0.165	0.463	0.00868634699502553
C6orf48	3.15862135383951e-07	-0.466532099431286	0.196	0.513	0.00881223771507685
HIST1H4C	3.23806449889239e-07	-0.530230451713253	0.206	0.496	0.00903387614545989
CTSW	3.26489594335344e-07	0.514665177305747	0.33	0.176	0.00910873319236176
AHR	4.40391309751761e-07	-0.493279079465166	0.082	0.336	0.0122864771507644
CTSB	4.47037990241588e-07	-0.46347279624355	0.113	0.387	0.0124719128897501
GLIPR1	4.54607155428452e-07	-0.475508803061125	0.165	0.469	0.0126830850292984
RNF130	4.58054929064674e-07	-0.453898181312263	0.052	0.294	0.0127792744659753
GSTO1	4.64844606284911e-07	-0.445016784353051	0.103	0.382	0.0129686996707427
CAT	5.47451618460831e-07	-0.465800822328261	0.134	0.41	0.0152733527034387
H3F3A	5.78197286303732e-07	-0.270358168662993	0.742	0.926	0.0161311260905878
HSD17B11	6.3837402942815e-07	-0.450378830720293	0.134	0.406	0.017809997047016
TNFSF13B	6.39066740664764e-07	-0.448742093948643	0.052	0.286	0.0178293229978062
MBP	6.40379043949493e-07	0.459320537792396	0.392	0.226	0.0178659349471469
C1QBP	7.06935045803801e-07	-0.438022361331139	0.103	0.376	0.0197227808428802
GNAQ	8.94666446565397e-07	-0.43976957200357	0.052	0.288	0.024960299192728
TMEM14C	9.10553819400163e-07	-0.42547884689031	0.072	0.318	0.0254035410074451
ALDOA	9.66317769250735e-07	-0.446654193970867	0.258	0.587	0.0269592994443263
GAPT	1.03148345630782e-06	-0.430361539424329	0.072	0.317	0.0287773569475318
MLEC	1.05201810035089e-06	-0.438966662953589	0.093	0.354	0.0293502529816894
SOX4	1.05620751191443e-06	-0.437845989094845	0.052	0.281	0.0294671333749006
VAMP8	1.08946987113326e-06	-0.443120553125642	0.34	0.67	0.0303951199347468
NPM1	1.09077016161646e-06	-0.364362997384734	0.557	0.819	0.0304313967389375
LAIR1	1.12212418496207e-06	-0.416885842859061	0.072	0.323	0.0313061426362567
SH3BGRL	1.23156618927858e-06	-0.436289792304917	0.165	0.471	0.0343594651146832
CLEC2B	1.3424646185856e-06	0.471584171539534	0.299	0.153	0.0374534203939197
ITM2C	1.35277783478228e-06	-0.42606813421843	0.062	0.298	0.0377411488125909
PYCARD	1.6855203131449e-06	-0.409030885670982	0.165	0.451	0.0470243312164295
HMGA1	2.03525886944369e-06	-0.398581537110074	0.062	0.299	0.0567816871986096
MRPL33	2.09391299476194e-06	-0.419267640425435	0.155	0.438	0.0584180786408634
HSP90AB1	2.09677295821146e-06	-0.359332459524855	0.515	0.758	0.0584978687611416
MFSD1	2.157133770903e-06	-0.390447758814538	0.062	0.303	0.0601818750744229
CCT2	2.16301810132155e-06	-0.388795793358269	0.052	0.284	0.0603460420087699
ARPC3	2.54034694222334e-06	-0.415690942329477	0.392	0.738	0.070873139341089
IFITM2	2.72882760608846e-06	0.450021401646261	0.371	0.223	0.0761315613822618
CTSS	3.28794869099174e-06	-0.473888393760998	0.258	0.549	0.0917304805299786
CARD19	3.3399907974763e-06	-0.404501020205886	0.082	0.324	0.0931824032587913
PHPT1	3.54381653012962e-06	-0.395402462544185	0.052	0.272	0.0988689373740861
CCDC88A	3.59079187633032e-06	-0.415164632771854	0.103	0.352	0.10017950255774
PIP4K2A	4.50399947463621e-06	0.417180372603905	0.299	0.154	0.125657081342876
NDUFA11	4.96160589490454e-06	-0.396844633724098	0.175	0.485	0.138423842861942
H3F3AP4	5.19733372005022e-06	-0.410875233924015	0.289	0.604	0.145000413455681
ANP32B	5.22832680456115e-06	-0.405010637863997	0.227	0.505	0.145865089520452
RPL36	5.23776328026959e-06	-0.372031842128433	0.485	0.777	0.146128357756241
BTF3	5.3749663965611e-06	-0.294287686174992	0.619	0.818	0.149956187497658
APEX1	6.03981436194442e-06	-0.41505770309888	0.186	0.475	0.168504780883887
ATP5G2	6.09864836044448e-06	-0.400427022340106	0.33	0.65	0.170146190608041
FTL	6.68010111502791e-06	-0.335291058115867	0.619	0.872	0.186368141008164
NCOA4	6.88247804216143e-06	-0.406158854374067	0.165	0.434	0.192014254898262
ST13	7.51687779199075e-06	-0.382105226100667	0.134	0.4	0.20971337351875
NPC2	8.02774734065122e-06	-0.383631683700595	0.124	0.38	0.223966123056828
CLNS1A	8.62262169002433e-06	-0.355422701230996	0.052	0.26	0.240562522529989
NME2	8.69635236499829e-06	-0.403187799165446	0.216	0.499	0.242619534631087
RASSF5	8.96279773790261e-06	0.419650368393653	0.258	0.127	0.250053094089745
SNX2	1.02866035372572e-05	-0.373753944578284	0.052	0.256	0.286985952085938
PEBP1	1.05329530809912e-05	-0.401344018621459	0.258	0.549	0.293858858006573
COTL1	1.0801022988731e-05	-0.402142875898758	0.103	0.322	0.301337740362607
MT-ND2	1.10781567278816e-05	-0.26003133741115	0.732	0.942	0.30906949455117
GNAS	1.16211440266417e-05	-0.386118506223084	0.196	0.494	0.324218297199278
RSL24D1	1.18773423065288e-05	-0.39151079623683	0.196	0.483	0.331365973009847
BCL11A	1.19356311714376e-05	-0.384869851995716	0.093	0.316	0.332992174051937
EIF3H	1.25706291071764e-05	-0.385775509914791	0.186	0.482	0.350707981461114
HDLBP	1.26498257646005e-05	-0.340673717515343	0.052	0.253	0.35291748900659
SIVA1	1.28094588460703e-05	-0.382163368915706	0.093	0.316	0.357371092346515
SEC61B	1.30435922137297e-05	-0.352977851508035	0.113	0.35	0.363903179170846
CD44	1.32336380387065e-05	-0.388142250570791	0.216	0.509	0.369205267641873
FTH1P3	1.32675495299473e-05	-0.390412930221831	0.216	0.491	0.370151364335998
RPS18P9	1.33776318426471e-05	-0.381386118241029	0.402	0.696	0.37322255077801
PPP2R5C	1.36305035180981e-05	0.442577653195559	0.299	0.166	0.380277417651419
LDHB	1.39913707945447e-05	-0.379957090136423	0.165	0.433	0.390345253797004
HEBP2	1.41520344655525e-05	-0.355042745478268	0.052	0.252	0.39482760955445
PKM	1.43514337796213e-05	-0.377116900170617	0.165	0.42	0.400390651017654
ANKRD28	1.46973626765051e-05	-0.391614065457294	0.103	0.326	0.410041721311817
SMIM26	1.51635489446058e-05	-0.349129136040063	0.062	0.271	0.423047852005556
NUCB2	1.53398579190444e-05	-0.415653838436446	0.175	0.414	0.427966696083421
MORF4L1	1.6579970954981e-05	-0.386125305492995	0.278	0.587	0.462564609673015
CCNI	1.7351182013873e-05	-0.379990583892693	0.216	0.51	0.484080627005043
MRPS21	1.77465846138722e-05	-0.33785576248871	0.072	0.285	0.495111964142422
RTN4	1.93157065128025e-05	-0.364185649633965	0.103	0.329	0.538888896000678
RAB31	1.93731377003053e-05	-0.375701487748168	0.093	0.306	0.540491168700819
MT-ND3	2.21260076731951e-05	-0.369682758879172	0.433	0.763	0.61729348807447
LARP4B	2.21296691707217e-05	-0.333867568538166	0.052	0.251	0.617395640193964
SNRPE	2.25873831096059e-05	-0.338624020776668	0.124	0.362	0.630165401374895
NDUFB1	2.51559889255093e-05	-0.333960641622708	0.103	0.339	0.701826935032783
U2SURP	2.6485468175857e-05	-0.349479689070333	0.093	0.318	0.738918076638235
EIF3D	2.6781981809999e-05	-0.339188078507701	0.124	0.366	0.747190510517161
TMEM14B	2.7228558379145e-05	-0.329421644660197	0.093	0.312	0.759649550219766
CALM2	2.83502053066518e-05	-0.359817037550483	0.485	0.768	0.790942377850279
CNPY3	2.99754718675508e-05	-0.351940612153686	0.113	0.34	0.836285689632798
RAC1	3.09893543674083e-05	-0.350488558822815	0.155	0.41	0.864571997496325
RTN3	3.11567151249279e-05	-0.342456120572492	0.144	0.392	0.869241195270362
EIF4B	3.18830001670961e-05	-0.374314269379248	0.392	0.689	0.889503821661815
FAM30A	3.53834793888935e-05	-0.376189248730556	0.093	0.291	0.987163691470741
TUBB	3.65566730989863e-05	-0.404265110085371	0.165	0.39	1
ENO1	4.02094319347314e-05	-0.34078850814984	0.485	0.741	1
EIF3M	4.10167082810949e-05	-0.323238459604391	0.093	0.31	1
SPCS1	4.1022756584886e-05	-0.332655135317903	0.134	0.364	1
FOXP1	4.23994688520926e-05	-0.377019466282876	0.381	0.694	1
ETS2	4.39563668756099e-05	-0.362577890649735	0.093	0.295	1
STMN1	4.41710830993267e-05	-0.407223009027358	0.155	0.367	1
IL6R	4.52429621132711e-05	-0.337674666109365	0.062	0.254	1
BTN3A2	5.05417498546841e-05	0.405415058967588	0.258	0.138	1
TMEM123	5.31656798220753e-05	-0.348088124667589	0.227	0.505	1
PRDX3	5.53821746353415e-05	-0.312150653744297	0.062	0.25	1
CDC42SE1	5.69844657526213e-05	0.361504072688487	0.433	0.315	1
GSN	5.76642532301171e-05	-0.317393324873791	0.072	0.263	1
PPA1	6.0567197125348e-05	-0.297595827416223	0.082	0.286	1
NHP2	6.15880495857562e-05	-0.317326979611919	0.082	0.281	1
GDI2	7.07607633132238e-05	-0.356147669911468	0.237	0.517	1
HNRNPA0	7.16516360791764e-05	-0.307521461076359	0.093	0.29	1
EIF3A	7.79124174985273e-05	-0.304108264937645	0.175	0.435	1
CNOT6L	8.02462024790052e-05	0.424715919176429	0.289	0.172	1
ATP5O	8.23937963283003e-05	-0.341402024120441	0.186	0.431	1
ATP5J	8.72748518652847e-05	-0.349696552462236	0.196	0.445	1
UXT	9.0370707882025e-05	-0.298814792381035	0.082	0.276	1
EFHD2	9.75678313081685e-05	0.406087177797741	0.268	0.154	1
EIF4A1	9.94788194317994e-05	-0.359026941814766	0.32	0.613	1
VSIR	0.000102808963078711	-0.333503820158635	0.144	0.357	1
HLA-DQB1	0.000103304435498035	-0.364436327833551	0.072	0.25	1
NDUFB10	0.000104010309728067	-0.302021519811352	0.082	0.276	1
SLC9A3R1	0.000104792575567232	0.392057206758016	0.258	0.146	1
HNRNPC	0.000107622840992932	-0.357919181716002	0.34	0.645	1
PGK1	0.000110684622467531	-0.318976295805814	0.155	0.395	1
SNORA109	0.000113325104999339	-0.345854260529884	0.32	0.62	1
SCPEP1	0.000118851462329445	-0.32568206699994	0.072	0.251	1
ESD	0.000119904678259286	-0.304436749716844	0.072	0.251	1
GRB2	0.000120491567130951	-0.34537634690022	0.32	0.608	1
MEF2C	0.000127365688485908	-0.343207834203523	0.103	0.292	1
C8orf59	0.000128203908395731	-0.316817985421916	0.165	0.398	1
LAMP2	0.000128406872828424	-0.293801817290343	0.124	0.344	1
SUPT16H	0.000130253055809829	-0.307330388869585	0.103	0.298	1
LDHA	0.000133276259440265	-0.331350183007938	0.227	0.473	1
NMI	0.000136812144607161	-0.29706912174985	0.093	0.282	1
VPS35	0.000139232637624087	-0.294316822024209	0.082	0.273	1
SET	0.00014344840278883	-0.343003646868632	0.278	0.553	1
PARK7	0.000147641948318713	-0.298827331738002	0.155	0.39	1
TSPO	0.000147896707274845	-0.341566787734611	0.258	0.528	1
FGL2	0.000148945276804858	-0.402212928756862	0.124	0.307	1
ENY2	0.000149491185003588	-0.294362375686642	0.103	0.304	1
TM9SF2	0.000161460604912712	-0.297679198396905	0.103	0.304	1
MIS18BP1	0.000173611609837034	-0.282995345929056	0.113	0.316	1
RAB11FIP1	0.000176103270082924	-0.301848829743739	0.072	0.252	1
PARVG	0.000177843936379659	-0.284122683051857	0.072	0.251	1
HACD4	0.000188338611599187	-0.30155545397451	0.103	0.288	1
VAPA	0.000197844787153206	-0.309315900746128	0.124	0.326	1
SMAP2	0.000203422138800167	-0.31170586495504	0.124	0.328	1
SNRPG	0.000209399352498677	-0.307921315461896	0.155	0.369	1
GTF2I	0.000219371804237398	-0.301858354249169	0.155	0.379	1
HMGB2	0.000226073738173697	-0.352025330825524	0.247	0.467	1
TBCA	0.000230443850641537	-0.2878066416956	0.113	0.308	1
SNRPD1	0.000232671416214234	-0.282496939176004	0.103	0.292	1
EVI2B	0.000235147181094112	-0.292306364503748	0.175	0.411	1
NDUFC2	0.000239984360808476	-0.292650332359953	0.134	0.35	1
COX7B	0.000241425670104318	-0.30787533267622	0.216	0.463	1
PSAP	0.000242126089342732	-0.344606580524217	0.309	0.58	1
PSMA4	0.000247329475910661	-0.309150954213668	0.165	0.395	1
COMMD3	0.000249125850721673	-0.28975992021349	0.113	0.305	1
ZC3HAV1	0.000249308190196424	0.378012548836238	0.32	0.207	1
LSM3	0.000251144125049312	-0.292696716332874	0.103	0.289	1
ACTG1	0.000254922261347614	-0.276819040574661	0.649	0.878	1
BST2	0.000278956573936902	-0.281682696595349	0.144	0.348	1
COMT	0.000284587350340742	-0.272716461188719	0.103	0.284	1
PAK1	0.000298102204413946	-0.2852553733654	0.082	0.261	1
CLTA	0.000301003091374828	-0.284548431223073	0.124	0.326	1
CHP1	0.000301676820699916	-0.285561950234367	0.082	0.257	1
HNRNPD	0.000308955436382318	-0.258896808664631	0.124	0.328	1
SYK	0.000317177961565361	-0.303468598585403	0.124	0.313	1
APPL1	0.000319309858891409	-0.292665155463704	0.103	0.288	1
ANKRD42	0.000321301899792171	-0.258581216740511	0.093	0.279	1
H2AFZ	0.000327656669642347	-0.340779350619716	0.196	0.396	1
CSDE1	0.000329119206583987	-0.309560225851122	0.278	0.553	1
SNX3	0.000345275539650051	-0.263336145684667	0.093	0.277	1
DNAJC1	0.000346905918309036	-0.28145603261496	0.103	0.286	1
NDUFA13	0.000349968755449041	-0.324339236631418	0.289	0.541	1
LAT2	0.000352815624512462	-0.271456535250433	0.103	0.289	1
XBP1	0.000380445629296415	-0.293752653748315	0.165	0.382	1
RUNX1	0.000397371037716927	-0.28186390578429	0.103	0.285	1
RAB7A	0.000408379790888006	-0.262995524610485	0.082	0.255	1
VPS29	0.000416925311252043	-0.279220026108933	0.103	0.281	1
SAMHD1	0.000453053718544571	-0.324163131773155	0.351	0.563	1
HMGN1	0.000454438727063218	-0.293356183354205	0.206	0.44	1
METTL7A	0.000478224653416698	-0.292583101066344	0.144	0.336	1
NDUFB9	0.000478243570780094	-0.277581883743248	0.134	0.332	1
FXYD5	0.000481622415812748	-0.282858923065226	0.155	0.358	1
IL2RG	0.000488238542944148	0.383145821670015	0.309	0.208	1
SNHG5	0.000490036913923584	-0.308933657330876	0.278	0.529	1
IL10RB	0.0005047402214651	-0.262587240428203	0.093	0.263	1
TIMM13	0.000513178791774453	-0.273393657983502	0.103	0.276	1
GPX4	0.000532198499562099	-0.294936381950986	0.237	0.469	1
EIF3E	0.000565989021876736	-0.314621832253456	0.381	0.655	1
SMC4	0.000574705759456499	-0.27819017327094	0.113	0.288	1
PA2G4	0.000584561239327957	-0.290076817122488	0.196	0.411	1
SEPT6	0.000587001203378823	-0.273170174612835	0.165	0.373	1
SNHG6	0.000598262070493253	-0.299063133225476	0.278	0.519	1
SRSF6	0.000633095793340839	-0.280088149795782	0.186	0.411	1
GSTP1	0.000638165839031542	-0.308027710852649	0.454	0.723	1
TMEM70	0.000661782142360119	-0.319734235442142	0.392	0.659	1
SSR4	0.00067648664588962	-0.317282442399458	0.309	0.574	1
CIRBP	0.000678481582657543	-0.287587646250003	0.227	0.459	1
ERP29	0.000685712394392499	-0.285010988847786	0.227	0.448	1
SRP9	0.00068906311496694	-0.263363036894859	0.144	0.349	1
NASP	0.000698029996251511	-0.290438334795488	0.144	0.332	1
LITAF	0.000699588452287143	0.344175295151301	0.309	0.208	1
CSNK1A1	0.000715752765873375	-0.266674923813828	0.165	0.361	1
OAZ1	0.000718648325077833	-0.310604937237861	0.485	0.758	1
MTDH	0.000736410855423465	-0.293948558997964	0.227	0.456	1
RFLNB	0.00074944916258693	-0.271983610551222	0.103	0.266	1
