Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
CLEC4A	1.16245439517685e-58	0.38256654436444	0.269	0.075	3.24313151710389e-54
CTSH	2.27856136447859e-56	0.419177937003229	0.363	0.137	6.35695835075882e-52
HLA-DMA	1.75090977102879e-55	0.417149784001829	0.505	0.266	4.88486317019322e-51
RNASE6	1.04696304290583e-54	0.415022458769225	0.49	0.246	2.92092219340296e-50
LMNA	3.21256456551367e-54	0.435543647877021	0.358	0.143	8.96273388132659e-50
GABARAP	8.46780642891142e-54	0.389609252431437	0.63	0.404	2.362433315602e-49
COTL1	1.72122352204283e-51	0.421495743596685	0.458	0.239	4.8020415041473e-47
S100A4	1.60199291307015e-49	0.304786826368993	0.874	0.688	4.46940002817441e-45
IFI30	2.69534456839145e-49	0.404817504696597	0.385	0.164	7.5197418113553e-45
AHR	1.08684633212102e-47	0.408828348848625	0.469	0.254	3.03219258198445e-43
CALM2	8.32879217793392e-47	0.271679593743608	0.848	0.713	2.32364972972178e-42
ITGB7	3.51058114564876e-46	0.334175742133318	0.26	0.088	9.79417033824546e-42
FTH1P3	1.52035411457792e-45	0.367261312998216	0.625	0.408	4.24163594426093e-41
MS4A7	1.60682235500395e-44	0.35777982051035	0.322	0.129	4.48287368822552e-40
ITGAX	2.30029025881641e-43	0.366848553597184	0.314	0.131	6.41757979307191e-39
KCTD12	9.98172205174353e-43	0.326539293634596	0.266	0.094	2.78480063521593e-38
AHNAK	7.75998264631337e-42	0.354444745141866	0.646	0.433	2.16495755849497e-37
ANXA5	9.81984006447381e-41	0.354829440779371	0.364	0.173	2.73963717958755e-36
CRIP1	3.48149960378484e-36	0.361244242009707	0.626	0.437	9.71303574459933e-32
CYBB	5.7912709057616e-36	0.337346979907116	0.535	0.328	1.61570666999843e-31
LST1	7.74745019636614e-36	0.30599970969068	0.669	0.494	2.16146113028419e-31
S100A6	1.60837416064158e-35	0.288055809557822	0.785	0.604	4.48720307077395e-31
IQGAP1	3.84701069700058e-35	0.309583600236225	0.65	0.458	1.07327751435619e-30
NCF2	5.67205023499258e-35	0.304527801694972	0.272	0.114	1.58244529506058e-30
MYL12A	1.43156114209811e-33	0.252910141171277	0.786	0.64	3.99391243033951e-29
GPR183	4.63624984929213e-33	0.288513012104406	0.283	0.124	1.29346734545401e-28
PSAP	2.65043665503232e-32	0.292558948871606	0.681	0.514	7.39445322387468e-28
CKLF	2.62536911129157e-30	0.311060294013458	0.5	0.33	7.32451728359236e-26
PTPRE	5.57136874694877e-30	0.306373398735577	0.391	0.222	1.55435616671124e-25
CFP	1.67104807334851e-29	0.302746989858933	0.308	0.158	4.66205701983501e-25
RAB11FIP1	1.71013957930012e-29	0.294979739691415	0.354	0.189	4.77111841228941e-25
CTSS	2.76636859674052e-28	0.293264019659896	0.652	0.482	7.71789174804637e-24
CXorf21	2.00701870596529e-27	0.277314032206729	0.323	0.173	5.59938148777255e-23
PLD4	3.02477581251857e-27	0.255701925444634	0.264	0.129	8.43882203934557e-23
S100A11	4.45662223681162e-27	0.260953153992463	0.259	0.122	1.24335303784807e-22
ANXA2	9.45053707844068e-27	0.280097850668638	0.399	0.228	2.63660533951416e-22
FOS	3.4683710703859e-26	0.280061251080717	0.621	0.446	9.67640844926963e-22
SCPEP1	5.8423231742073e-26	0.273137274669611	0.345	0.192	1.62994974237209e-21
LY86	1.63452019738018e-25	0.276275894690716	0.46	0.298	4.56014789867097e-21
CTSB	1.02055357220324e-24	0.271601176221619	0.485	0.323	2.84724241108981e-20
CAPG	1.49422877844301e-24	0.263198751862237	0.329	0.186	4.16874886897814e-20
ITGB2	1.62121120692815e-24	0.257022688946978	0.614	0.448	4.52301714620885e-20
DDIT4	8.23861754876803e-24	0.271151947478569	0.358	0.208	2.29849190993079e-19
ETS2	1.11469935962107e-23	0.274353137044959	0.387	0.237	3.10989974340682e-19
