Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
HMGA1	4.00999730553137e-10	-0.332528128287119	0.108	0.305	1.1187491482702e-05
FLT3	4.35906884259541e-10	-0.354520771740918	0.299	0.515	1.21613661639569e-05
RAN	7.91122253576509e-10	-0.352100768547417	0.266	0.464	2.2071519752531e-05
SPN	1.17595806895302e-09	-0.340781825656617	0.274	0.485	3.28080541657202e-05
XBP1	1.38887925075756e-09	-0.34315421680924	0.187	0.389	3.8748342216885e-05
SRSF3	1.53188035727604e-09	-0.327822165211792	0.311	0.526	4.27379300876443e-05
SNRPD2	1.793800058128e-09	-0.281359141401112	0.485	0.648	5.00452278217132e-05
CHD4	2.19124922169096e-09	-0.33716400643192	0.133	0.321	6.11336620359561e-05
SMARCC1	2.37328910489279e-09	-0.322944992546542	0.124	0.32	6.6212392737404e-05
CD99	2.42161553005334e-09	-0.328666799484417	0.382	0.56	6.75606516729581e-05
DDX6	2.74285023113839e-09	-0.333747697673213	0.199	0.403	7.652277859853e-05
TARP	3.25228354756598e-09	-0.331665985545168	0.17	0.368	9.07354586935434e-05
CKLF	5.06942038889829e-09	-0.333706934397668	0.203	0.403	0.000141431759429873
ANKRD28	6.1723320825876e-09	-0.329390406425896	0.141	0.333	0.000172201892772111
HMGN1	8.51764811013277e-09	-0.319514664618119	0.249	0.447	0.000237633864624594
RPLP0P2	1.01098465376346e-08	-0.271777756501532	0.49	0.661	0.000282054608553468
NUCKS1	1.19692739663868e-08	-0.329758651783673	0.274	0.465	0.000333930774388224
MLEC	1.35233312627849e-08	-0.321063871359668	0.174	0.359	0.000377287418900435
MIF-AS1	1.59374242908151e-08	-0.286033762559427	0.095	0.267	0.000444638200289451
NASP	1.85140490423593e-08	-0.328324710842183	0.158	0.338	0.000516523454232782
SKP1	1.88953137521767e-08	-0.30870152037332	0.295	0.497	0.000527160358371978
BMI1	1.89809272901282e-08	-0.306882406136809	0.12	0.297	0.000529548890467286
RNASEH2B	2.0247854999845e-08	-0.298002538982799	0.091	0.252	0.000564894906640676
HNRNPA2B1	2.8287336454899e-08	-0.253006934830313	0.56	0.715	0.000789188399755226
HOXA9	2.84819335066249e-08	-0.312062265988917	0.137	0.31	0.000794617462901328
PRDX6	6.09422315518601e-08	-0.289501576999898	0.141	0.31	0.00170022731806535
LSM7	7.50739144955822e-08	-0.298633036303182	0.241	0.427	0.00209448714051225
SOX4	8.60567422617044e-08	-0.285264099316576	0.116	0.286	0.00240089705235929
RANBP1	8.98065448916127e-08	-0.27999923519035	0.095	0.25	0.0025055127959311
ZNF22	1.08063053506582e-07	-0.276804037328116	0.095	0.251	0.00301485112978013
FUS	1.16631360015534e-07	-0.295258230429982	0.17	0.338	0.00325389831307338
SOD1	1.21561759498046e-07	-0.294736866821114	0.261	0.449	0.003391451528236
MATR3	1.44521800399111e-07	-0.288416292827067	0.361	0.557	0.00403201370933479
TAPT1-AS1	1.77355721134971e-07	-0.259596657612141	0.456	0.622	0.00494804726394455
RPSAP9	2.14822833339887e-07	-0.276399387213845	0.249	0.44	0.0059933422273495
SNRPD1	2.19143512894458e-07	-0.270506726305027	0.133	0.298	0.00611388486624249
PSMA6	2.66364928162068e-07	-0.274317815758308	0.357	0.521	0.00743131513079354
NOP58	3.14412895871864e-07	-0.273306176413596	0.133	0.289	0.00877180538192913
FKBP3	3.37030214546564e-07	-0.269176074830183	0.129	0.285	0.00940280595563458
DNAJC1	3.95996510555159e-07	-0.250714009653088	0.124	0.292	0.0110479066479784
USP1	4.00990541723758e-07	-0.27270834841395	0.108	0.253	0.0111872351235511
CLEC2D	5.55118814798723e-07	-0.265139087084171	0.203	0.383	0.0154872598140696
GADD45GIP1	5.80121556316966e-07	-0.267664519910258	0.133	0.284	0.016184811299687
FBL	6.08243708694426e-07	-0.254569320523789	0.154	0.317	0.0169693912288658
NDUFB6	6.10675538612358e-07	-0.256193800871562	0.141	0.301	0.0170372368517462
RUNX1	6.48090133423995e-07	-0.268652282131337	0.137	0.29	0.018081066632396
RBMX	6.70827554335756e-07	-0.272846130429319	0.257	0.426	0.0187154179384132
MRPL57	7.03837752477723e-07	-0.260048588252417	0.154	0.31	0.019636369456376
NME2	7.29247375075715e-07	-0.265228425282696	0.328	0.503	0.0203452725172374
TXN	7.78273516201023e-07	-0.267998924814208	0.349	0.512	0.0217130528284923
LOC107984974	8.0267908757478e-07	-0.251890231664553	0.402	0.573	0.0223939438642488
SIVA1	8.27814589703825e-07	-0.265474197642542	0.162	0.32	0.023095199238147
FNBP1	9.63753006097794e-07	-0.270785946306763	0.216	0.387	0.0268877451171224
APPL1	1.27938099714925e-06	-0.258309431593322	0.141	0.293	0.0356934504394669
HIST1H1D	1.57827001049755e-06	-0.31043438081356	0.17	0.317	0.0440321550228712
RPL22L1	1.75282272499926e-06	-0.26706330732818	0.22	0.377	0.0489020012047543
