Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ERH	2.11000562841874e-07	-0.374430636425371	0.097	0.329	0.00588670470272544
NDUFS5	2.47893737192703e-07	-0.370369630577762	0.112	0.356	0.00691598737393921
SEC11A	2.60144048570704e-07	-0.368435854363355	0.097	0.332	0.00725775881107406
SNRPD1	2.62205238666131e-07	-0.355066949158488	0.075	0.295	0.00731526395354639
HADHA	2.93530410091826e-07	-0.391425603875393	0.246	0.539	0.00818920491115185
FKBP5	3.2027175935253e-07	-0.363058062015654	0.097	0.333	0.00893526181417623
HACD4	3.51279854749191e-07	-0.362411930520572	0.075	0.291	0.00980035666764768
RFLNB	3.82564313334564e-07	-0.353343691218721	0.06	0.269	0.010673161777721
FCER1G	4.17154783064632e-07	-0.410650735071264	0.112	0.335	0.0116382012927202
CHP1	4.43034191134623e-07	-0.368627216133854	0.06	0.26	0.0123602108984649
PIK3R1	4.80777704395405e-07	-0.368589884309119	0.075	0.288	0.0134132171749274
PGD	4.98187686943051e-07	-0.34892570284792	0.082	0.297	0.0138989382780242
CTSC	5.26958384419896e-07	-0.370662484623078	0.149	0.402	0.0147016119669307
APEX1	5.30603570744657e-07	-0.385386261440475	0.201	0.477	0.0148033090202052
COMT	5.62014438768953e-07	-0.347948136149833	0.075	0.287	0.015679640827215
NDUFB9	5.89353901045885e-07	-0.354912381975671	0.104	0.335	0.0164423844852791
GSTO1	5.9104608866648e-07	-0.356164237656893	0.134	0.384	0.0164895948277061
PDIA3	6.06003216381619e-07	-0.377001503871757	0.284	0.562	0.0169068837338308
H2AFY	6.33287329277285e-07	-0.379386027087539	0.328	0.633	0.017668083199507
AK2	6.54981842682173e-07	-0.339925493836416	0.06	0.26	0.0182733384289899
ZFP36L2	6.65629578569721e-07	-0.372189012069911	0.381	0.668	0.0185703996125166
C1QBP	6.66135015499292e-07	-0.341449004253152	0.134	0.378	0.0185845007974147
ANXA2	7.3769895499817e-07	-0.372136442572428	0.082	0.296	0.020581063145494
OSTC	8.02423109115775e-07	-0.355086350317561	0.157	0.407	0.022386802321221
HMGB2	8.71882498710246e-07	-0.40524105270661	0.224	0.47	0.0243246498315172
ERP29	8.7622016778997e-07	-0.365965914628703	0.187	0.451	0.0244456664611724
GSTK1	8.88040725338948e-07	-0.351660762409908	0.149	0.395	0.0247754481962313
CLTA	9.27393241529086e-07	-0.336132040302532	0.104	0.328	0.02587334404542
FYB1	9.88302922542031e-07	-0.350926947062054	0.082	0.291	0.0275726632360001
PSMA1	1.30528010173004e-06	-0.33841996167718	0.119	0.347	0.0364160095581664
RPS14P3	1.34248602016324e-06	-0.307102666476294	0.56	0.799	0.0374540174765341
SH3BGRL	1.39108780158125e-06	-0.37182450236438	0.216	0.472	0.0388099585763152
PRDX3	1.51669637083857e-06	-0.322434012267325	0.06	0.252	0.0423143120500251
CLINT1	1.5385380202001e-06	-0.332721781767452	0.09	0.299	0.0429236722255627
HDLBP	1.72237311571759e-06	-0.298245821617588	0.06	0.255	0.048052487555405
