Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
MS4A6A	3.21872555854675e-13	0.528031120066067	0.653	0.231	8.97992243578957e-09
CLU	4.99553853619903e-13	0.457812383557226	0.4	0.121	1.39370529621417e-08
LRPAP1	8.3630986875333e-13	0.50160859726054	0.547	0.208	2.33322090283492e-08
PKM	1.02002448151495e-12	0.540328975454345	0.813	0.405	2.84576630097855e-08
PLAC8	3.95954358920126e-12	0.511847338512456	0.867	0.546	1.10467306595126e-07
NDUFB9	7.25684494291701e-12	0.515171664161378	0.693	0.32	2.02458717062442e-07
GAPDH	1.36135680589528e-11	0.3005061605031	0.973	0.831	3.79804935276723e-07
GPI	3.04235964618284e-11	0.382527640494509	0.44	0.147	8.48787917688551e-07
S100A8	3.87127878561494e-11	0.59762039652972	0.493	0.18	1.08004806839871e-06
PLD3	6.1005670557464e-11	0.398681047039354	0.4	0.133	1.70199720288269e-06
UHRF1	6.59390570608968e-11	0.311249149356665	0.293	0.079	1.83963375294196e-06
FAM173A	8.43338537407079e-11	0.253079086931571	0.253	0.061	2.35283018551201e-06
ANXA2	1.74371411882915e-10	0.506589448269292	0.627	0.282	4.86478802012145e-06
HMGB2	5.18612311064916e-10	0.493099219284548	0.827	0.454	1.44687648664001e-05
GUSB	9.08212189098623e-10	0.389998610434531	0.453	0.173	2.53382118636625e-05
GGH	1.70977006954533e-09	0.306988121755681	0.28	0.083	4.77008751702451e-05
H2AFJ	1.73476467673106e-09	0.319640035092872	0.32	0.099	4.83981997161197e-05
TMEM107	1.83954289832207e-09	0.29020790202359	0.293	0.087	5.13214073202874e-05
PDIA4	1.93019440423726e-09	0.417461498810494	0.4	0.149	5.38504936838154e-05
ENO1	1.93969515544613e-09	0.348760323232733	0.96	0.73	5.41155551417916e-05
COX8A	2.06390587818193e-09	0.449488931622892	0.813	0.451	5.75809100953978e-05
MYDGF	2.07855610600586e-09	0.406689355275418	0.573	0.25	5.79896368014574e-05
GRN	2.14277285706411e-09	0.462213219300949	0.773	0.424	5.97812199392315e-05
CD38	2.1667196692439e-09	0.342078227987344	0.293	0.09	6.04493120522356e-05
TMEM106C	2.31643349030957e-09	0.31416838034218	0.253	0.072	6.46261779461467e-05
MGST1	2.31974093938951e-09	0.451961815385383	0.707	0.343	6.47184524680278e-05
YBX1	3.88527762254286e-09	0.278171656401032	1	0.835	0.000108395360391323
CDK4	5.20284984936853e-09	0.353292394955152	0.427	0.16	0.000145154307947533
LYST	5.62467072875398e-09	0.458396012746716	0.667	0.345	0.000156922688661507
FAM107B	6.62888407222197e-09	0.379888232935926	0.413	0.156	0.000184939236730921
SERPINB1	7.7668811717414e-09	0.481601327066193	0.867	0.52	0.000216688217810413
S100A9	1.00910068521003e-08	0.561713343662663	0.52	0.226	0.000281529000166746
ATAD2	1.12876487814801e-08	0.365912102514165	0.36	0.129	0.000314914113354514
CD63	1.19921153206867e-08	0.430989756788896	0.8	0.47	0.00033456802533184
P4HB	1.62164589114755e-08	0.416617927564784	0.573	0.274	0.000452422987171255
EMILIN2	1.68658558235834e-08	0.34627210231952	0.427	0.165	0.000470540511622154
RCN1	1.94233023058334e-08	0.354724570107721	0.467	0.19	0.000541890711030446
HEXA	1.99477402015249e-08	0.33829304254991	0.453	0.181	0.000556522003882343
TSPO	2.10513233533096e-08	0.414910380946162	0.84	0.514	0.000587310870233984
ANXA5	2.44367897795479e-08	0.417830096452851	0.533	0.235	0.000681761998059608
AGTRAP	2.6520619463768e-08	0.273851823282441	0.333	0.113	0.000739898762419662
H2AFX	2.92818567609492e-08	0.270082042855542	0.293	0.094	0.000816934521773721
ANP32E	3.3313997375851e-08	0.399978934271624	0.48	0.21	0.000929427212788867
HSP90B1	3.41000240455993e-08	0.413471234971941	0.867	0.563	0.000951356570848174
CCT5	3.94004592810126e-08	0.377716039782927	0.6	0.278	0.00109923341348097
AGTPBP1	4.86691873972982e-08	0.327484510648651	0.373	0.139	0.00135782165919722
CST7	4.98113695499877e-08	0.439239410672184	0.387	0.156	0.00138968739907511
ATP5G1	5.25872082385542e-08	0.359054213847086	0.547	0.244	0.00146713052264742
AK2	5.29799089846318e-08	0.376952723832865	0.547	0.247	0.00147808648076224
FABP5	5.75192379170136e-08	0.42008724509512	0.507	0.239	0.00160472921864676
H2AFZ	5.78965992191647e-08	0.451960624291519	0.707	0.384	0.00161525722161548
RAB32	7.36599331019154e-08	0.260616863733317	0.32	0.109	0.00205503847361034
STMN1	7.38397334222035e-08	0.452292749364808	0.667	0.356	0.00206005472274606
ANXA2P2	8.43283172515562e-08	0.281676550862275	0.253	0.079	0.00235267572300117
DUSP3	1.10560576967505e-07	0.314029356683421	0.387	0.15	0.00308452953681641
DTYMK	1.14458039329581e-07	0.28664315971313	0.32	0.114	0.00319326483925599
SCCPDH	1.22649633097025e-07	0.333980577334415	0.44	0.185	0.00342180211377391
NAIP	1.38658817759539e-07	0.356736044626264	0.387	0.157	0.00386844235667337
PGAM1	1.54386905711156e-07	0.342100594864069	0.52	0.23	0.00430724028243553
MCM4	1.57759693155934e-07	0.387911391690388	0.4	0.168	0.0044013376793574
CXCR4	1.96465168569979e-07	0.369193890269811	0.493	0.219	0.00548118173793383
RAB27A	1.98767766723676e-07	0.309817810521938	0.4	0.16	0.00554542192382383
LBR	2.59566909740162e-07	0.361494446431798	0.52	0.241	0.00724165721484077
TNFSF13B	2.90305928403577e-07	0.363352934551348	0.573	0.274	0.0080992450965314
TKT	3.40179768962803e-07	0.38166734361327	0.853	0.602	0.00949067537429324
TK1	4.1093291916926e-07	0.265786430849467	0.28	0.097	0.0114646175119032
MYB	5.44134991338302e-07	0.31522879569595	0.387	0.162	0.0151808221233473
BLVRB	5.58623783238261e-07	0.300801691972671	0.32	0.122	0.0155850449285642
CYCS	6.26543150665828e-07	0.310979532851169	0.453	0.196	0.0174799273604259
ATP6V0B	6.91972979979391e-07	0.366334358364577	0.667	0.342	0.019305354168445
SPARC	7.40944067811679e-07	0.266997310395056	0.307	0.114	0.020671598547878
NUTF2	9.86342899656171e-07	0.323485200150661	0.413	0.184	0.0275179805575075
ENOSF1	1.09013897443637e-06	0.26963986951915	0.333	0.13	0.0304137872478002
METTL9	1.25952918384348e-06	0.356609090178651	0.56	0.285	0.0351396047000493
GCSH	1.31204570196103e-06	0.260022834644725	0.307	0.117	0.0366047630390109
RNA5-8S	1.36204257682701e-06	0.384375165188467	0.773	0.496	0.0379996258508967
MRPL23	1.5397908014485e-06	0.304333184391809	0.467	0.213	0.0429586235696116
FOS	1.74149085309972e-06	0.386385852708544	0.787	0.502	0.0485858533106292
