Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
TXN	1.53066775836552e-11	-0.720440915221814	0.084	0.511	4.27040997906395e-07
CD63	2.55648822523497e-11	-0.69583040792079	0.072	0.485	7.13234649958305e-07
LY86	3.63115333924607e-11	-0.714068650332384	0	0.363	1.01305547011626e-06
CLIC1	7.95942027087225e-11	-0.66233693197659	0.133	0.569	2.22059866137065e-06
SH3BGRL	1.16207600623991e-10	-0.673408223818817	0.072	0.472	3.24207584980872e-06
CYBB	1.16556264782855e-10	-0.731651913701355	0.036	0.409	3.25180323117686e-06
PYCARD	1.5437449411696e-10	-0.663271984881431	0.06	0.452	4.30689401136907e-06
CALM2	2.60777874921877e-10	-0.596247867579219	0.361	0.769	7.27544193244544e-06
CSTA	2.73958963383831e-10	-0.692510375886297	0.048	0.418	7.64318111944551e-06
CDK6	2.89248535073845e-10	-0.697551604735558	0.108	0.489	8.06974488002521e-06
HLA-DMA	3.09950997345711e-10	-0.668775318610343	0.012	0.358	8.64732287494798e-06
TIMP1	3.31595652435019e-10	-0.662511092181272	0.024	0.376	9.2511871072846e-06
HSBP1	5.94380025289837e-10	-0.628493423015286	0	0.329	1.65826083255612e-05
RNASE2	5.94380030797626e-10	-0.694693969760331	0	0.329	1.6582608479223e-05
GLIPR1	6.1421123256322e-10	-0.653080702745288	0.084	0.469	1.71358791772813e-05
CAT	6.39668123309903e-10	-0.654982437129889	0.048	0.41	1.7846100972223e-05
YBX1	6.67578665220825e-10	-0.518984924236831	0.482	0.846	1.86247771809958e-05
OAZ1	7.38610687724821e-10	-0.573774052858835	0.361	0.759	2.06064995768348e-05
SERPINB1	7.46036102794626e-10	-0.684269841706593	0.169	0.535	2.08136612318673e-05
NDUFA11	9.51491895613251e-10	-0.626225784862218	0.096	0.486	2.65456723957141e-05
FTL	1.1431099227807e-09	-0.463541678241176	0.566	0.872	3.18916237356587e-05
CTSS	1.31254969977457e-09	-0.693399343913783	0.157	0.55	3.66188240740107e-05
FCER1G	1.79928011192466e-09	-0.684018418893702	0.012	0.334	5.01981158425861e-05
ATP6V0B	1.90807489445266e-09	-0.618049232274928	0.024	0.355	5.32333814803347e-05
CALR	2.44090314418107e-09	-0.641633865144608	0.169	0.567	6.80987568195075e-05
ATP5B	3.59145708577981e-09	-0.597553407412394	0.072	0.426	0.000100198061236171
CD99	3.85053737292825e-09	-0.621620874393199	0.181	0.557	0.000107426142167325
CTSB	3.87304040488975e-09	-0.617266456085017	0.048	0.388	0.000108053954256019
MFSD1	4.63221524578167e-09	-0.584082827042224	0	0.303	0.000129234173142063
LRRC75A-AS1	4.70401572005388e-09	-0.520087341005326	0.446	0.775	0.000131237334573783
PSMA1	5.01987686365e-09	-0.583798329579903	0.024	0.346	0.000140049544618971
MRPL33	5.61718331519602e-09	-0.590388838513369	0.084	0.438	0.000156713797310654
MNDA	6.1343154835028e-09	-0.735926643031202	0.012	0.316	0.000171141267674245
CANX	6.61860115008333e-09	-0.595371717079378	0.205	0.6	0.000184652353486175
ARPC5	6.82548703911262e-09	-0.577455746282597	0.229	0.632	0.000190424262904203
MGST1	7.3741826455605e-09	-0.59878419940496	0.036	0.358	0.000205732321628492
TALDO1	7.46000653679453e-09	-0.592450113424051	0.084	0.435	0.000208126722370031
KIAA1551	7.65779337012513e-09	0.586616767510682	0.325	0.136	0.000213644777233121
ETS2	7.90072202762823e-09	-0.614298261552982	0	0.296	0.0002204222438488
RNASE6	9.53470670559945e-09	-0.605229380523777	0.024	0.339	0.000266008782379519
GDI2	1.02870657075539e-08	-0.584549663203822	0.145	0.518	0.000286998846175045
SYK	1.06163371763624e-08	-0.589478102871868	0.012	0.315	0.000296185190883333
MLEC	1.1326097725985e-08	-0.588129387462786	0.036	0.354	0.000315986800457255
PSAP	1.17711768893029e-08	-0.596183472147156	0.193	0.582	0.000328404064034662
LAT2	1.18586595736833e-08	-0.568039467968143	0	0.291	0.00033084474344619
MYL6	1.23333463292334e-08	-0.468882764698323	0.494	0.835	0.000344088029239283
TARP	1.84992084402295e-08	-0.570440885664297	0.048	0.362	0.000516109416273964
CLEC12A	1.91044032897574e-08	-0.575224446923111	0.024	0.325	0.000532993747380942
HLA-DRB6	2.55538726129107e-08	-0.564931550443152	0.012	0.303	0.000712927492027596
METTL7A	2.93877790868408e-08	-0.573600872856529	0.036	0.338	0.000819889648743773
TPI1	2.95746485198443e-08	-0.575726106168946	0.169	0.546	0.000825103119055135
GAPT	3.91233781006613e-08	-0.547145858632598	0.024	0.317	0.00109150312563035
LYZ	4.13317164452641e-08	-0.814414905523515	0.205	0.532	0.00115311355710642
HMGN2	4.3651531415005e-08	-0.57650381057789	0.217	0.576	0.00121783407494723
RTN3	4.65588102158823e-08	-0.545084539656694	0.072	0.393	0.0012989442462129
JAML	4.66570107141269e-08	-0.605963990694495	0.108	0.439	0.00130168394191343
LYST	4.72246786108242e-08	-0.567721266037956	0.048	0.358	0.00131752130856338
CPVL	5.64490011808731e-08	-0.617316171261786	0.036	0.325	0.00157487068394518
FTH1	5.95847290055109e-08	-0.458584269278569	0.506	0.826	0.00166235435452475
SET	6.99817170692451e-08	-0.544254199396443	0.181	0.554	0.00195241992451487
STMN1	7.12033618416042e-08	-0.625246872616447	0.072	0.368	0.00198650259201892
H3F3AP4	7.43963665072965e-08	-0.54201164852129	0.217	0.605	0.00207558422918706
TNFSF13	7.5912720360141e-08	-0.521650670732615	0	0.266	0.00211788898532758
ZEB2	9.21725676094262e-08	-0.528561343977641	0.012	0.286	0.00257152246373538
RAB31	9.69457489166339e-08	-0.533836372792811	0.024	0.307	0.00270468944902517
ALDOA	9.88704026923914e-08	-0.535256450362487	0.217	0.587	0.00275838536471503
CREG1	9.99396494883182e-08	-0.509911614692718	0.048	0.347	0.00278821628107459
HOXA9	1.02097908233707e-07	-0.530248015662012	0.024	0.305	0.00284842954181218
DUT	1.05195896610282e-07	-0.570709999111652	0.133	0.463	0.00293486031953026
CTSG	1.10055559304792e-07	-0.586278930804047	0.012	0.28	0.00307044004904439
SPCS1	1.12888443100212e-07	-0.508943333061105	0.06	0.365	0.00314947467405282
LAMP2	1.18389922854512e-07	-0.521666883124261	0.048	0.345	0.00330296045771802
LAIR1	1.20736334041476e-07	-0.516343236637091	0.036	0.323	0.00336842298342314
TAPT1-AS1	1.33987539041088e-07	0.304450911840562	0.699	0.61	0.00373811835170731
NPC2	1.36315442694418e-07	-0.522988434153107	0.072	0.38	0.00380306453573157
NAPSB	1.40261288489914e-07	-0.587629927168371	0.012	0.279	0.00391314968758012
CTSC	1.54891391133529e-07	-0.521232247535921	0.084	0.4	0.00432131492123432
HSP90B1	1.59618875599015e-07	-0.533239056984512	0.217	0.577	0.00445320701033691
PDIA6	1.63603121897188e-07	-0.491057688337651	0.024	0.299	0.00456436349780966
LOC100506844	1.66205967942484e-07	-0.504544306226376	0	0.255	0.00463698029962737
HMGB2	1.67551230994108e-07	-0.584176117997453	0.145	0.468	0.00467451179350463
ERP29	1.69847650993795e-07	-0.514020211072338	0.12	0.449	0.00473857961507587
VSIR	1.77797120968141e-07	-0.523562728137477	0.06	0.358	0.00496036187789016
PSMB10	1.78007024896871e-07	-0.50201701829184	0.072	0.377	0.0049662179875978
HSH2D	1.95256010630503e-07	-0.507150886639893	0.036	0.316	0.0054474474405804
ANXA1	2.23457448342449e-07	-0.511576403775738	0.337	0.694	0.00623423935130599
PLAC8	2.23700834773786e-07	-0.541751659021597	0.217	0.56	0.00624102958935385
ACTB	2.30183038849015e-07	-0.269968711613457	0.807	0.958	0.00642187660084866
PSMA4	2.48388019115695e-07	-0.505527049240935	0.084	0.396	0.00692977734530878
APEX1	2.53614495219944e-07	-0.527260582728551	0.145	0.475	0.00707559080214123
COX5A	2.69115208368374e-07	-0.512470644792982	0.108	0.431	0.00750804519826928
FAM46A	2.78298551086022e-07	-0.518814436590295	0.012	0.266	0.00776425127674894
PRSS57	2.94539470425742e-07	-0.511990384153394	0.012	0.268	0.00821735668540778
CAP1	2.94611982787825e-07	-0.500413446638115	0.325	0.706	0.00821937970779752
NDUFC2	3.22186196845502e-07	-0.489211276848278	0.06	0.35	0.00898867270579266
BST2	3.29905585443367e-07	-0.490690935302264	0.06	0.349	0.00920403592828449
COMMD3	3.32928358154515e-07	-0.492913577545572	0.036	0.306	0.0092883682641528
GNAS	3.40352447528003e-07	-0.510997658214577	0.157	0.494	0.00949549293358375
TPM3	3.59774624269658e-07	-0.424729860705421	0.506	0.832	0.0100373522424992
RAC1	3.71492639490995e-07	-0.502093677017505	0.096	0.41	0.0103642731491593
TAGLN2	4.23278903272711e-07	-0.512055909947104	0.289	0.654	0.0118090581224054
GSN	4.25129988189801e-07	-0.478725403675669	0.012	0.263	0.0118607015405073
CCT8	4.76566387058522e-07	-0.475219619154807	0.06	0.345	0.0132957256325457
COMT	4.80632362654127e-07	-0.453788358880794	0.024	0.285	0.0134091622856875
SOX4	5.15367566731834e-07	-0.49426737474112	0.024	0.281	0.0143782397442514
SUB1	5.16797300671805e-07	-0.492683283617081	0.145	0.488	0.0144181278914427
GRB2	5.91509010133932e-07	-0.493459914355725	0.253	0.608	0.0165025098737266
ATP5G2	5.93811210294621e-07	-0.50391815844454	0.277	0.65	0.0165667389560096
EID1	6.24860872157471e-07	-0.483696228104652	0.145	0.477	0.0174329934723213
TUBA1B	6.29932244029703e-07	-0.544382938976612	0.169	0.474	0.0175744796761847
FGL2	6.35255992829461e-07	-0.602764365409099	0.048	0.308	0.0177230069439491
SEM1	7.08089141205052e-07	-0.471301416787953	0.084	0.375	0.0197549789504797
PDIA3	7.39094711551559e-07	-0.511592255033019	0.205	0.56	0.0206200033575769
ATP5A1	8.17194082597509e-07	-0.47945222012847	0.133	0.459	0.0227988977103879
TSPO	8.81775417704217e-07	-0.483967694402644	0.181	0.528	0.0246006523785299
HLA-DQB1	9.59984389068287e-07	-0.523080845446231	0.012	0.251	0.0267826044706161
ARPC1B	1.03937550315661e-06	-0.481794257137227	0.289	0.658	0.0289975371625663
CPT1A	1.20578498611804e-06	-0.468337120246699	0.072	0.352	0.0336401953277073
TLN1	1.2228377587681e-06	-0.486890818599653	0.205	0.532	0.0341159506318713
PHPT1	1.24113113543241e-06	-0.447183137840515	0.024	0.271	0.0346263175474289
H2AFZ	1.25542419376479e-06	-0.521622570871747	0.108	0.397	0.0350250795818439
RNF130	1.31333700138626e-06	-0.447199318589727	0.036	0.294	0.0366407890016753
TUBB	1.3192221185772e-06	-0.531360946516121	0.108	0.391	0.0368049778861854
CTSD	1.37679102316782e-06	-0.471008308590974	0.084	0.365	0.0384110927553589
GABARAP	1.51092526832439e-06	-0.48338939455025	0.181	0.49	0.0421533040609821
PDIA3P1	1.63973640483244e-06	-0.430045948874099	0.024	0.265	0.0457470059584203
TNFSF13B	1.76320265432179e-06	-0.445715744975128	0.036	0.286	0.0491915908529236
GUCY1A3	1.7868333398418e-06	-0.49792993328936	0.024	0.263	0.0498508633482464
ZNHIT1	1.84644478337362e-06	-0.447574867860822	0.048	0.306	0.0515139630113408
PAK1	1.97741952292972e-06	-0.469531344050467	0.024	0.261	0.0551680272702163
SPTLC2	1.99632178616748e-06	-0.460853388184308	0.072	0.34	0.0556953815122864
GLUL	2.13585853315604e-06	-0.444182151389231	0.048	0.3	0.0595883172165202
MIS18BP1	2.1661703855397e-06	-0.466779364273136	0.06	0.316	0.0604339875861721
NUCB2	2.314203978274e-06	-0.49262100725712	0.12	0.414	0.0645639767898663
XBP1	2.36553233356257e-06	-0.461911213104034	0.096	0.383	0.0659959865740622
EIF3D	2.65283727182984e-06	-0.432423730663585	0.084	0.366	0.0740115070467808
CNPY3	2.77648735334759e-06	-0.426142310119571	0.072	0.34	0.0774612206710444
ITGB2	2.79627476470562e-06	-0.472177992654365	0.193	0.513	0.078013269660522
ARPC4	2.79666386218253e-06	-0.430813781285084	0.024	0.258	0.0780241250910303
GPX4	2.851014894206e-06	-0.458892861602898	0.157	0.47	0.0795404645334531
NCOA4	3.10313967556428e-06	-0.459354295782889	0.133	0.434	0.086574493808568
ITM2C	3.15898655387336e-06	-0.428172160641533	0.048	0.297	0.0881325658665129
CFL1	3.24347523137108e-06	-0.458405105449562	0.337	0.697	0.0904897154800219
TMEM14C	3.29283290754632e-06	-0.421396125205133	0.06	0.317	0.0918667452876347
SNX3	3.4327121961298e-06	-0.421567306772942	0.036	0.278	0.0957692375598254
BMI1	3.74872409843518e-06	-0.440257683401401	0.048	0.291	0.104585653622243
SNRPB	3.98112393957306e-06	-0.42530102772023	0.072	0.337	0.111069376790149
EIF3I	4.01807350637691e-06	-0.427961763809388	0.072	0.334	0.112100232754409
HMGA1	4.08469650504853e-06	-0.403221184490766	0.048	0.298	0.113958947794349
PTPRC	4.15970928929793e-06	0.270254788283846	0.783	0.698	0.116051729462123
PGD	4.2207633078775e-06	-0.425157506563518	0.048	0.295	0.117755075526474
METTL9	4.28772719870842e-06	-0.422147049332157	0.048	0.296	0.119623301116766
NOSIP	4.42139504071597e-06	0.460237557621849	0.277	0.131	0.123352500240935
MEF2C	4.6292891036724e-06	-0.439111511326719	0.048	0.293	0.129152536703356
GNAQ	4.72139128818591e-06	-0.441180779465702	0.048	0.288	0.131722095549099
PRDX3	4.72771462345539e-06	-0.404724582079332	0.024	0.25	0.131898510279782
SAMHD1	5.00739504132432e-06	-0.473154131741634	0.277	0.564	0.139701314257907
FAM30A	5.63241618807058e-06	-0.423224803320873	0.048	0.292	0.157138779230981
SKAP2	5.7739567680868e-06	-0.425773286402075	0.036	0.269	0.161087619872854
COX8A	6.00263050883123e-06	-0.451247648862534	0.169	0.464	0.167467388565882
HACD4	6.17780069040862e-06	-0.414773792673833	0.048	0.288	0.17235446146171
ATM	6.25740785541698e-06	0.447567118390445	0.289	0.141	0.174575421758278
RFLNB	6.81637257695477e-06	-0.389693406816812	0.036	0.266	0.190169978524461
P4HB	7.0084301063049e-06	-0.39780362092911	0.048	0.285	0.1955281915358
PSMB1	7.38954347796388e-06	-0.427939367950039	0.12	0.402	0.206160873491714
SUMO2	8.48441081442142e-06	-0.4412562417129	0.241	0.582	0.236706577311543
CCT2	9.22896215798404e-06	-0.383985790409663	0.048	0.283	0.257478815245597
ERH	9.23043935163597e-06	-0.395125086575469	0.072	0.326	0.257520027471292
MYADM	9.54799880234223e-06	-0.439139502829728	0.084	0.338	0.266379618586546
HSP90AB1	9.94443505740262e-06	-0.366121653288751	0.506	0.757	0.277439793666476
ARF5	1.09023370428746e-05	-0.396950741292145	0.048	0.279	0.30416430115916
LYPLA1	1.14212077199832e-05	-0.390335615133598	0.036	0.257	0.318640274179812
NME2	1.14472212280702e-05	-0.436857101178557	0.193	0.499	0.319366025041932
C8orf59	1.17688002120112e-05	-0.395730791372759	0.12	0.398	0.3283377571149
RHOA	1.18116207380487e-05	-0.443592055578143	0.373	0.73	0.32953240697082
C20orf24	1.20090720746622e-05	-0.412093820125851	0.096	0.356	0.335041101811
ATPIF1	1.26949408015118e-05	-0.401103505190622	0.096	0.358	0.354176153421377
CYTH1	1.29628607214472e-05	0.472657349230097	0.301	0.159	0.361650851267654
SLC25A5	1.31421923897781e-05	-0.435455986745174	0.181	0.472	0.366654025482418
UBE2J1	1.40062617512691e-05	-0.412357001053629	0.096	0.35	0.390760696598656
RNASET2	1.42883584716851e-05	-0.425594320804965	0.181	0.473	0.398630913001544
BAZ2B	1.480082100136e-05	-0.413541427613666	0.036	0.25	0.412928105116942
SCPEP1	1.51535387083784e-05	-0.407544122243407	0.036	0.251	0.42276857642505
ESD	1.64454662050966e-05	-0.375282536409148	0.036	0.251	0.458812061655989
HADHA	1.65545410199758e-05	-0.428793895798751	0.217	0.536	0.461855139916306
NONO	1.77199268690369e-05	-0.428016848142334	0.181	0.478	0.494368239719261
LAPTM4A	1.83917770823071e-05	-0.367024398274909	0.048	0.272	0.513112188819286
ATP5J	1.86947685993813e-05	-0.413664871930426	0.157	0.445	0.52156534915414
SMC4	1.88456606919408e-05	-0.388116974393052	0.06	0.289	0.525775087644457
PDAP1	2.03930858654907e-05	-0.369215122538031	0.084	0.333	0.568946702561326
PTGES3	2.0872920769138e-05	-0.416325019894747	0.157	0.448	0.58233361653818
UQCRQ	2.13886382681374e-05	-0.407306091260002	0.145	0.417	0.596721619042765
HNRNPC	2.18311171953102e-05	-0.430565505107202	0.313	0.645	0.609066338631958
ANAPC11	2.51769208191039e-05	-0.395961291438896	0.096	0.342	0.702410913932181
BCL11A	2.6599699171823e-05	-0.413683070903251	0.084	0.315	0.742105007194689
PTBP3	2.85635123612583e-05	-0.387228870379807	0.133	0.405	0.796893431366744
EIF2S2	3.02659679694249e-05	-0.357159989200769	0.048	0.265	0.844390240378986
RIPOR2	3.19700050882263e-05	0.44420080056234	0.434	0.295	0.891931171956424
HNRNPA1	3.28058580415978e-05	-0.305399516534093	0.614	0.825	0.915250633502538
HIST1H4C	3.3050814175644e-05	-0.448287066085206	0.217	0.495	0.922084664686291
UQCR10	3.417855497145e-05	-0.361821247208463	0.108	0.363	0.953547505148484
NRDC	3.86212022506114e-05	-0.370165142925396	0.06	0.276	1
KPNB1	4.14985129147604e-05	-0.374813027817168	0.108	0.352	1
NDUFA13	4.31013321138092e-05	-0.398662398851654	0.229	0.541	1
FYB1	4.33528426323415e-05	0.446181645817518	0.41	0.281	1
SNRPC	4.48158777323476e-05	-0.342707107628194	0.048	0.256	1
BTG1	4.52293472846141e-05	0.42608300351813	0.349	0.205	1
NDUFB8	4.5569185720137e-05	-0.345708569656912	0.048	0.255	1
SEC62	4.72207450564504e-05	-0.336312389394688	0.06	0.278	1
OSTC	4.77039643538442e-05	-0.359122179359439	0.133	0.404	1
CYLD	5.0793881461101e-05	0.413881595171421	0.337	0.198	1
CCND2	5.11165095509496e-05	0.384418339305825	0.265	0.132	1
GNG5	5.22616044948718e-05	-0.347825892838383	0.06	0.274	1
CCT6A	5.29148967686847e-05	-0.362707565256681	0.12	0.377	1
RTN4	5.36700408839068e-05	-0.377833442027635	0.096	0.328	1
PSMA2	5.54387360918499e-05	-0.350669332699774	0.133	0.392	1
FTH1P3	5.75719380279576e-05	-0.399086175722305	0.205	0.491	1
CLTA	5.96929545220089e-05	-0.364038255154152	0.096	0.325	1
HNRNPA0	6.15278077243564e-05	-0.352736784366178	0.072	0.289	1
SEPT2	6.16919786159894e-05	-0.361269798842963	0.108	0.351	1
PRPF40A	6.28189663591517e-05	-0.373554286964247	0.133	0.389	1
UQCRH	6.52984999624439e-05	-0.359271299981158	0.169	0.441	1
ANP32A	6.54532755647291e-05	-0.364809807331543	0.108	0.351	1
HSD17B11	6.68407279902229e-05	-0.370660670839395	0.145	0.405	1
LAMTOR4	6.80250718670983e-05	-0.351024808103718	0.12	0.37	1
COX6B1	7.04990066520739e-05	-0.389259675495446	0.193	0.491	1
CSDE1	7.10818526644451e-05	-0.394553396915576	0.253	0.553	1
COX5B	7.13064661543353e-05	-0.37878839716686	0.205	0.488	1
RUNX1	7.21645337768095e-05	-0.358942563927781	0.072	0.285	1
RAB10	7.42451122111676e-05	-0.341251393340554	0.06	0.27	1
C7orf73	7.48938045268912e-05	-0.338537647618199	0.06	0.27	1
STARD7	7.53388101692914e-05	-0.344526059115283	0.072	0.29	1
CBX3	7.68877627042038e-05	-0.378955961679559	0.157	0.414	1
USMG5	7.80647557748879e-05	-0.357138795826458	0.157	0.429	1
HNRNPD	7.97067130321384e-05	-0.339799236730491	0.096	0.328	1
LAMTOR1	8.13017422470265e-05	-0.345914203826317	0.084	0.307	1
GADD45GIP1	8.2506985169073e-05	-0.353965424732437	0.072	0.279	1
SERP1	8.32896678729678e-05	-0.346348181744308	0.12	0.371	1
CARD19	8.41153148285028e-05	-0.357449185178682	0.096	0.323	1
RPS27L	8.62681506223913e-05	-0.35713290036464	0.12	0.367	1
C14orf166	8.86275987789365e-05	-0.303466457022636	0.06	0.268	1
ENY2	8.91234453145345e-05	-0.326324330548946	0.084	0.303	1
APPL1	8.91872210089907e-05	-0.3344905832842	0.072	0.288	1
KHDRBS1	9.09992110876436e-05	-0.350528591884138	0.096	0.324	1
POLR2L	9.34615008749127e-05	-0.328380951020581	0.084	0.306	1
PSMA3	9.53326659748013e-05	-0.326891952290475	0.06	0.265	1
MTDH	9.57585836927515e-05	-0.37298042978511	0.181	0.456	1
SNRPE	9.75188579536826e-05	-0.346725480773862	0.12	0.361	1
SH3KBP1	9.82580434001385e-05	-0.347269838055018	0.072	0.279	1
HCST	9.90660585380689e-05	-0.372328316136759	0.193	0.471	1
ACTR2	0.000101902399883692	-0.387150809493385	0.361	0.671	1
NUP214	0.000105871108068954	-0.344440540056069	0.06	0.257	1
SELL	0.00010821945396781	0.432367094292635	0.301	0.174	1
H2AFV	0.00010877264128002	-0.332287570682679	0.084	0.303	1
IQGAP1	0.000108993145354053	-0.382772792534186	0.241	0.532	1
CALCOCO2	0.000112961701201236	-0.353378083112831	0.072	0.274	1
GTF2I	0.000113017845478987	-0.352771733256673	0.133	0.379	1
ZNF207	0.000116867378566466	-0.337815524745307	0.12	0.36	1
BRK1	0.000118743551678328	-0.332970408969268	0.072	0.279	1
MYDGF	0.000120269115405147	-0.318867267088635	0.06	0.26	1
TAX1BP1	0.000122421267889526	-0.351940638021614	0.084	0.297	1
PSMC1	0.000122590375897286	-0.320103200189637	0.06	0.26	1
TAOK3	0.000123174956680392	-0.335355795789757	0.072	0.28	1
MOB1A	0.000127923766836601	-0.349347886982099	0.133	0.37	1
U2SURP	0.000130378007400291	-0.338399993141062	0.096	0.317	1
EVL	0.000132640413263963	0.417932934570472	0.277	0.155	1
ABRACL	0.000138305047079981	-0.338641932324718	0.108	0.336	1
CLINT1	0.00014615857979929	-0.327131525964059	0.084	0.296	1
GNPTAB	0.00014904479741861	-0.325279474290426	0.06	0.256	1
TIMM13	0.000153931284597363	-0.322559989578453	0.072	0.276	1
NUCKS1	0.000155732126375118	-0.369944637479076	0.193	0.459	1
RNA5-8S	0.000156556752756915	-0.370984411887302	0.229	0.507	1
AK2	0.000160618212569994	-0.309944152938505	0.06	0.258	1
FOS	0.000163390133080504	-0.373255954292983	0.241	0.514	1
