Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
TPM4	0.00344687215350108	-0.704861043789468	0.125	0.518	1
VIM	0.00362291088869649	0.251908446062761	0.938	0.888	1
PSME1	0.00413134316867188	-0.646695272660876	0.188	0.6	1
S100A10	0.00424202438209501	0.633392477403626	0.438	0.194	1
UXT	0.00425575114902285	0.600555354549857	0.5	0.27	1
SCAF11	0.00441231748120448	-0.674683220359318	0.062	0.468	1
MNDA	0.00481838433398838	0.525856752982104	0.625	0.308	1
TPM3	0.00511908038501938	0.268139573562556	0.938	0.825	1
TAPT1-AS1	0.00521935514215842	-0.644749626523203	0.188	0.614	1
SP100	0.00527953279998176	-0.666742927473838	0	0.34	1
FOS	0.00529213406128395	0.502484552684895	0.75	0.507	1
LRRC75A-AS1	0.00543592785454308	-0.546507394934633	0.438	0.769	1
RBX1	0.00591700352182393	-0.635154076677601	0	0.334	1
POLR2E	0.00644736070800762	0.52051022226822	0.375	0.155	1
FKBP5	0.00677353566706049	-0.637592216735557	0	0.326	1
IQGAP1	0.00689941039537105	0.448411697756257	0.688	0.525	1
PTPRCAP	0.00750456347236802	-0.658651763126223	0	0.32	1
PSAP	0.00760688203684215	0.436353598853972	0.75	0.573	1
RPL36	0.00794114143076556	-0.498076728567595	0.438	0.771	1
NDUFA8	0.00807101928287807	0.398057084305011	0.25	0.08	1
NREP	0.00833418681042133	0.565488047672781	0.375	0.173	1
ARF3	0.00887130246362143	0.464569202692035	0.438	0.207	1
RASSF4	0.00897500112877583	0.431258442074	0.25	0.08	1
AGO4	0.00979872042931686	0.407186701646398	0.312	0.117	1
HOXA9	0.0103224973596836	-0.598831149949701	0	0.301	1
TLR4	0.0104385885141799	0.521986972280803	0.25	0.087	1
SERPINB1	0.0107967114608491	-0.633964123540575	0.188	0.528	1
KLF6	0.0110238940536492	-0.644429057419189	0.125	0.49	1
POP5	0.0113492888467158	0.366872505567262	0.25	0.084	1
ITM2B	0.0114951320338301	-0.562981916326312	0.25	0.587	1
CTSC	0.0115128247066208	-0.584858159857488	0.062	0.394	1
ARF1	0.011564799545728	-0.549499209929824	0.062	0.413	1
CANX	0.012148651637662	0.39120611834519	0.688	0.591	1
FAM30A	0.0127176981055587	-0.598160870612447	0	0.288	1
BMI1	0.0128794818333832	-0.569528607918459	0	0.287	1
NEDD8	0.012988369158361	-0.549916165345673	0	0.286	1
HLA-DRA	0.0130136424450599	0.283625596218581	1	0.82	1
LSM3	0.0130980879981723	-0.553522393227734	0	0.286	1
WDFY2	0.0131920961126871	0.449723977017099	0.25	0.09	1
NUFIP2	0.0133200427587948	-0.570050470481287	0	0.285	1
PARP1	0.0136022653770005	-0.552759461026681	0	0.283	1
NCF2	0.0136100254233121	0.494525693204704	0.375	0.169	1
PGK1	0.0137849687679389	-0.558328490884903	0.062	0.39	1
CAPRIN1	0.01383192345007	-0.543848146559557	0	0.282	1
RUNX1	0.0140064610887551	-0.55746634985644	0	0.282	1
BTG1	0.0150920678122263	0.432471199557912	0.438	0.207	1
GADD45GIP1	0.0152850532574333	-0.536906811116885	0	0.276	1
GSTO1	0.015795510436094	-0.548961792003657	0.062	0.376	1
CD86	0.0158128864495987	0.404107940684574	0.312	0.125	1
RPSAP58	0.0159827375326705	-0.519190881611483	0.312	0.639	1
TAF1D	0.0161951100079314	-0.541965832334939	0	0.272	1
GRN	0.0164028909164681	0.435102143296318	0.625	0.43	1
WASHC2A	0.0167928059946162	0.429124410712596	0.25	0.092	1
NDUFB9	0.0168044722545556	0.484730229622547	0.5	0.327	1
RAN	0.0169116100280826	-0.56548067261538	0.125	0.453	1
TAB2	0.0171377066176999	0.412168906085758	0.25	0.088	1
HCST	0.0178502647392623	-0.530253409531856	0.125	0.466	1
RPL28	0.0178758713641254	-0.409335297203988	0.5	0.807	1
CPVL	0.0182820372291301	0.458426772710944	0.562	0.318	1
LYRM7	0.0185125015172636	0.394160103444613	0.312	0.129	1
PYCR2	0.0186056934806443	0.438813443505574	0.312	0.136	1
MYL12A	0.0196610462815091	-0.480304708262077	0.375	0.693	1
IFNAR2	0.0199399313414739	-0.50543545380377	0	0.259	1
PTPN6	0.0202644051192511	-0.505042060373731	0	0.258	1
RPS27L	0.0205929104979789	-0.529266571100443	0.062	0.363	1
JAML	0.021808836618048	-0.573912976765211	0.125	0.433	1
GNPTAB	0.0218718861405755	-0.504807695015237	0	0.253	1
VPS13C	0.0222031303455577	-0.531665170604986	0.062	0.359	1
ELOB	0.0225477621968478	-0.509165720572504	0.062	0.347	1
CNPY2	0.0229457140485067	-0.482268704126182	0	0.25	1
RFXANK	0.0231047351747368	0.400735930229558	0.25	0.095	1
CD99	0.02322262315285	-0.520523955426277	0.25	0.55	1
PIAS2	0.0233829753175279	0.385547308089524	0.25	0.095	1
SLC44A1	0.0251534009214918	0.506115503183547	0.375	0.199	1
TTC3	0.0255328906614939	-0.520108094719879	0.062	0.328	1
H2AFX	0.0255897075627438	0.428369599775776	0.25	0.097	1
ADI1	0.0259804902140899	0.395599803064714	0.312	0.141	1
NCOA7	0.0276834025913196	0.383026985135011	0.25	0.097	1
EVI2A	0.0279578724249021	-0.50011094072837	0.062	0.347	1
UBBP4	0.0289379261334231	-0.482540364070355	0.062	0.31	1
NDUFC2	0.0291876271595986	-0.468495376626178	0.062	0.345	1
HLA-DPA1	0.0293130211363004	0.286497895287217	0.875	0.696	1
TAF10	0.0299306737870245	0.435450461032935	0.25	0.104	1
TOMM7	0.0305631817216813	-0.479530132432117	0.188	0.539	1
SLC25A5	0.0305693850695194	0.42439398786763	0.562	0.465	1
SELENOF	0.0312119465669957	-0.489100922558892	0.125	0.395	1
GLIPR1	0.0322497487753881	-0.503956189388984	0.188	0.462	1
ATP6V0B	0.0322549813543144	0.429686000852452	0.5	0.348	1
NAA38	0.0323899105879582	-0.461821517407969	0.062	0.333	1
MRPL57	0.0329983540282331	-0.475674943904417	0.062	0.301	1
RGS18	0.0332984246122607	0.419014503365997	0.375	0.201	1
GLG1	0.0333996932577424	0.460076052571437	0.375	0.206	1
MDM4	0.0336717891412691	-0.483380544653314	0.062	0.334	1
SEPT6	0.0337189432466881	-0.496545040005432	0.125	0.369	1
YY1	0.0337248782698775	-0.47547662645208	0.062	0.317	1
USP15	0.0341996358358604	-0.507266412106476	0.062	0.298	1
SLC43A3	0.0359409850861948	0.377517400260367	0.25	0.105	1
HSD17B11	0.0360566172329289	-0.402000231077801	0.125	0.4	1
RBBP8	0.0360796156004342	0.430302237508504	0.25	0.104	1
CD36	0.0361088396008371	-0.508673968854563	0.312	0.583	1
TPR	0.038172124358184	-0.462745966322576	0.062	0.321	1
PARK7	0.0384261166995236	-0.459114284915559	0.125	0.385	1
ACSL4	0.0385494671752412	0.47186330730845	0.312	0.158	1
LLPH	0.0400803093724346	0.3972802851036	0.25	0.11	1
ALG5	0.0403327034097258	0.39455759452666	0.25	0.108	1
LOC441454	0.0403869610274435	0.356635983158233	0.25	0.107	1
EIF3K	0.040442641656	0.355535091562682	0.562	0.441	1
EDF1	0.0407545586226761	-0.45347315263966	0.125	0.377	1
C4orf3	0.0418655292082952	-0.436777334371286	0.062	0.316	1
SNRPD2	0.0419853393514623	-0.417366770763794	0.375	0.639	1
UBB	0.0421680011838677	-0.322785384158224	0.625	0.864	1
CCDC88A	0.0423684310396173	0.398730718306885	0.5	0.345	1
DCLRE1C	0.0425327056026459	0.372000136548528	0.25	0.104	1
ATP5C1	0.0426865318580141	-0.45648823050178	0.125	0.371	1
BIN2	0.0433867578547539	-0.442475752028429	0.062	0.318	1
SEC11A	0.0437428628531264	-0.357297936649745	0.062	0.325	1
IVNS1ABP	0.0449957746974194	0.362265392076232	0.25	0.107	1
ITPR1	0.0451652424242067	0.328019266754887	0.25	0.105	1
OCIAD1	0.045281832333278	-0.431754357340748	0.062	0.307	1
ITGA4	0.0453609165487334	0.405527569032789	0.562	0.414	1
COPS9	0.046230598390294	-0.434135936190533	0.062	0.28	1
ZNF280D	0.0469372317098117	0.357784234505116	0.25	0.109	1
CTSG	0.0480510555681404	-0.507498432478984	0.062	0.275	1
EIF3L	0.0482383161258133	-0.440960964513301	0.25	0.527	1
ACIN1	0.0488447343721105	-0.422800023735294	0.062	0.303	1
UBA52	0.0489848422080562	-0.328931874914622	0.625	0.871	1
EIF5A	0.0494613757055973	-0.429425762713516	0.125	0.37	1
DBI	0.049640482628059	0.298383101122867	0.625	0.567	1
SNRPD1	0.0498879236324727	0.453554675252683	0.438	0.287	1
DDX6	0.050166090627882	-0.399747192532575	0.125	0.392	1
ANAPC5	0.0505369075676396	-0.402728776608908	0.062	0.311	1
GNAQ	0.0506047413507393	-0.435650255452849	0.062	0.283	1
DRAM2	0.0506742348874381	0.333104182978839	0.25	0.107	1
CST3	0.0518047694494581	0.301939503002044	0.688	0.663	1
IQGAP2	0.0524186539460616	-0.428562777598049	0.062	0.303	1
ZEB2	0.0524262125267903	0.418811291320781	0.438	0.28	1
IFI30	0.0525048443026254	0.380272114142089	0.438	0.241	1
POLR2L	0.0525710828206176	-0.398287816489342	0.062	0.303	1
MACF1	0.0535725815754569	-0.43211429145741	0.125	0.399	1
CMTM6	0.0540204532009865	-0.424373741875021	0.062	0.285	1
GNG5	0.0541549475172624	-0.422144811233004	0.062	0.27	1
SAMHD1	0.0543657231335628	0.335730608484318	0.688	0.557	1
FAR1	0.0548713691884929	0.386547843818779	0.25	0.114	1
SRSF5	0.055142786097855	-0.383414406440392	0.438	0.732	1
ARL6IP4	0.0551802751916732	-0.402279688603961	0.125	0.395	1
BCLAF1	0.0553340750406472	-0.398315020860876	0.125	0.404	1
TMEM70	0.0555087136938093	-0.39959433397805	0.375	0.653	1
GLUL	0.0560349647944173	-0.400391171743851	0.062	0.296	1
GAS5	0.0564918337609368	-0.321740368702351	0.562	0.742	1
AP2S1	0.0576424829245308	0.427654288398991	0.375	0.24	1
TMEM123	0.0591320330346862	-0.42019666442762	0.25	0.499	1
SERINC3	0.0610556191822277	-0.418644703595679	0.062	0.262	1
HMGA1	0.0610775776215267	-0.376668679099264	0.062	0.294	1
PPIB	0.0611313177836993	-0.375881565962429	0.062	0.292	1
DYNLL1	0.0613846367944877	-0.404991724523369	0.125	0.393	1
HSPA8	0.0616970249566764	-0.446344909702055	0.312	0.658	1
SMARCA5	0.0617671649539891	-0.40535094388952	0.125	0.392	1
ACAA1	0.062741163474335	0.410463792595589	0.25	0.12	1
ATF4	0.0637576778941547	-0.400137864961375	0.125	0.383	1
HACD4	0.0640651803387681	-0.38419097171688	0.062	0.284	1
MEAF6	0.064156805686542	0.413089822994479	0.312	0.17	1
PRKCD	0.064617620506773	0.366050454425657	0.312	0.168	1
IGFBP7	0.0651447281791854	0.407428278771402	0.312	0.171	1
NPC2	0.0657121092560776	-0.395454564974958	0.125	0.374	1
UBE2D2	0.0663630022781277	-0.402537728329671	0.062	0.257	1
ARPC1B	0.0663655205332318	0.250601618553416	0.75	0.649	1
CLEC2B	0.0663819066905094	0.337909602024259	0.312	0.156	1
MIR4426	0.0669120578126192	-0.341059498688756	0.062	0.292	1
EIF3D	0.0671074035345956	0.357960914232682	0.5	0.359	1
SH3GLB1	0.0675826066197884	-0.3862414070247	0.062	0.279	1
CCT6A	0.0685914085671419	0.354681546390757	0.5	0.371	1
ATP5H	0.0690598297640645	-0.390799541927483	0.125	0.348	1
SUMO2	0.0693704688488004	-0.411033726846038	0.25	0.576	1
SMIM26	0.0697835274722215	-0.37777135003433	0.062	0.266	1
ARPC4	0.0699202213836177	-0.394814223566	0.062	0.253	1
TIMP1	0.0702336401947181	-0.395613255422778	0.125	0.369	1
TAOK3	0.0702750409353797	-0.382111059355514	0.062	0.276	1
NOP53	0.0707308200642248	-0.376522125866953	0.25	0.534	1
ANKHD1	0.0707549469658253	0.355415774049334	0.375	0.218	1
COMT	0.0714516384914533	-0.359863145646007	0.062	0.28	1
ATP5O	0.0726696266825898	-0.396294311467616	0.188	0.426	1
RNA5-8S	0.0744296709646898	-0.402874320339315	0.25	0.502	1
EIF3E	0.0746726997578841	-0.413591165503482	0.312	0.649	1
GNAI3	0.0746732767825836	0.336326696961989	0.312	0.165	1
NRDC	0.0754409794610517	-0.364235674867813	0.062	0.272	1
NORAD	0.0772141826332994	-0.318769882041728	0.062	0.282	1
C7orf73	0.0774624911756708	-0.359507931128018	0.062	0.266	1
P4HB	0.0783046824068594	-0.31871014283989	0.062	0.281	1
MT-ND6	0.0793428812682391	0.331961031245295	0.625	0.533	1
ADD3	0.0793695982249748	0.338181306653249	0.5	0.337	1
FLOT2	0.0794453065071211	0.360148322218957	0.25	0.127	1
TIMM13	0.0796504354070957	-0.345679164487669	0.062	0.273	1
TXLNA	0.0801128483494804	0.361737911204462	0.25	0.122	1
ANKRD42	0.0803165097976526	-0.328281484257509	0.062	0.275	1
COMMD6	0.0817176625626378	-0.377501415821193	0.312	0.651	1
VDAC3	0.0819603782148741	0.381007985933284	0.312	0.176	1
CNN2	0.0823834824661034	-0.366721833131472	0.062	0.257	1
PRR11	0.0850197813072819	0.326868977945677	0.25	0.125	1
DDOST	0.0852794783547091	-0.333958408601668	0.062	0.267	1
COX5A	0.0854281917973463	-0.374587940534388	0.188	0.425	1
PRSS57	0.0858876834732069	-0.3631517268042	0.062	0.263	1
CALCOCO2	0.0861055604225741	-0.343708206682362	0.062	0.27	1
KPNB1	0.0876461147260979	-0.370574573574927	0.125	0.347	1
PARP8	0.0881755686217396	-0.35112468456096	0.062	0.26	1
SMAD2	0.0885759398399972	0.259541832028915	0.25	0.116	1
RBM3	0.089101976716789	-0.382607031901015	0.25	0.523	1
SAT1	0.0894360061990562	-0.382538827042458	0.125	0.357	1
HEXA	0.0909838602230505	0.380802960774627	0.312	0.186	1
ID2	0.0914589252721505	0.353547091416412	0.5	0.35	1
CELF2	0.0929816165171771	-0.359665007594102	0.125	0.359	1
SPTLC2	0.0951622122974276	-0.360292722902983	0.125	0.336	1
EIF4G2	0.0960965317729009	0.292652501943435	0.5	0.39	1
WHAMMP1	0.0973247897519839	0.325061357764035	0.25	0.13	1
LAMTOR5	0.0979501692700847	-0.322791077608643	0.062	0.254	1
CCNL1	0.0981965854350312	-0.359439335745382	0.125	0.332	1
ARFGAP3	0.0983970691281151	0.360356163386633	0.25	0.133	1
USP22	0.0985107544412036	-0.318311293810685	0.062	0.26	1
SEC61B	0.0989367042542114	-0.33047923982787	0.125	0.345	1
UBE2V1	0.0992917585984214	-0.323141390840612	0.062	0.253	1
SMARCE1	0.100568278748586	-0.302586249876399	0.062	0.259	1
ERH	0.100970614941121	-0.342184407708227	0.125	0.322	1
SETD2	0.102978948495701	-0.301488557663833	0.062	0.259	1
WASHC4	0.103510270385422	0.327274260313077	0.312	0.183	1
MDH1	0.104234936604568	-0.274789611004189	0.062	0.259	1
ZFAS1	0.104945885116327	-0.340325237066365	0.5	0.764	1
PSMA4	0.105000540933221	-0.355071213631058	0.188	0.39	1
MGST1	0.105045523004615	-0.343015575886005	0.125	0.352	1
CAPN2	0.106211702669922	0.296315185599555	0.312	0.171	1
TXNIP	0.106715280825601	-0.315617528507588	0.562	0.788	1
CLNS1A	0.106744492524001	-0.286636455416038	0.062	0.256	1
TXNL4A	0.107069900248306	0.372981633804525	0.25	0.132	1
CNTRL	0.10709675358943	0.353725615960983	0.438	0.328	1
HLA-A	0.108132810261797	-0.276646077901559	0.625	0.813	1
CLEC12A	0.108493054435373	0.325127696527821	0.438	0.318	1
OSTC	0.108659969114907	-0.34806907997863	0.188	0.399	1
AFF1	0.109776104523954	0.363569633686677	0.375	0.257	1
PAK2	0.110333715099969	-0.324463618999395	0.125	0.353	1
HNRNPUL1	0.112094624209492	0.366881463775207	0.375	0.267	1
RASGRP2	0.112952085151154	0.335868193100393	0.25	0.136	1
EID1	0.113287118698272	0.264826587465292	0.562	0.469	1
CRLF3	0.113715617495431	0.361021808866772	0.25	0.135	1
MYCBP2	0.115047921485405	-0.344092736007831	0.125	0.317	1
PAFAH1B2	0.115408429721643	0.294576162957319	0.438	0.294	1
HMGB2	0.115484120637195	0.290673606921528	0.625	0.461	1
ARHGAP1	0.117371088829737	0.344915235195935	0.25	0.135	1
EZH2	0.117382952627788	0.407966124497489	0.25	0.142	1
FAM111A	0.117924873997693	0.367136165820354	0.375	0.255	1
PABPC3	0.11824222545263	0.322526006997405	0.438	0.366	1
CLTA	0.118572054303163	-0.32165082397913	0.125	0.321	1
LPCAT2	0.11880352237552	0.350661199438255	0.312	0.191	1
TMEM14B	0.120296331455362	-0.322931744129562	0.125	0.307	1
RPL39	0.120433260238391	-0.276824686000734	0.75	0.987	1
ZNF207	0.121016836896572	-0.282808310055706	0.125	0.355	1
HIGD2A	0.121198214576406	0.346161986628393	0.375	0.247	1
DNAJC8	0.121922756235745	-0.309179680416591	0.125	0.35	1
DUSP6	0.122311382883453	-0.327290895926437	0.25	0.535	1
AUP1	0.123037689854441	0.281923494699231	0.312	0.181	1
F13A1	0.123334389850717	0.33674817870336	0.312	0.188	1
EIF4H	0.123783898991808	-0.321332892784705	0.125	0.305	1
METTL9	0.124604803259295	-0.33735675256107	0.125	0.291	1
EIF4A3	0.125138556604964	0.301786940323963	0.25	0.137	1
AGTPBP1	0.125625122517927	0.35357257609597	0.25	0.143	1
DSE	0.125990093368855	-0.328182881945113	0.375	0.61	1
NUSAP1	0.126227617324155	0.339934639480616	0.25	0.139	1
SLC25A3	0.126466033790892	-0.331837660036519	0.25	0.481	1
ST13	0.12794234407142	-0.310872682593932	0.188	0.394	1
HIPK1	0.128126714244725	0.28358295926178	0.25	0.133	1
MLLT3	0.129498862328288	0.30712407659585	0.25	0.137	1
CHD4	0.12956493765888	-0.304103539455481	0.125	0.309	1
MRPS6	0.130306841907708	0.312954271089277	0.375	0.258	1
COX5B	0.131371245325501	-0.31145760078075	0.25	0.483	1
UHMK1	0.131638444084437	0.344909845345414	0.375	0.252	1
TGOLN2	0.133802436047184	-0.309903348022049	0.125	0.322	1
LSM7	0.134359912361005	-0.317944679279447	0.188	0.416	1
MT-COX2	0.135357220295087	-0.278305911244219	0.625	0.876	1
BACH1	0.135553812783535	0.362350879911346	0.25	0.142	1
SMC2	0.137962827294604	0.287239958505967	0.25	0.14	1
AHCYL1	0.138870955777166	0.363326515269589	0.25	0.144	1
MED13L	0.138909391219644	0.309188997885701	0.312	0.194	1
PEBP1	0.13956252723469	-0.305274964038912	0.312	0.543	1
MAN1A2	0.139807473511939	-0.309206315340703	0.125	0.312	1
EIF2S3	0.140647874739438	-0.339881834553388	0.25	0.513	1
PPM1G	0.143003416281113	-0.297738253978462	0.125	0.301	1
RAB7A	0.144160326999445	0.28777224528551	0.375	0.25	1
SMNDC1	0.144613140495368	0.309314075385349	0.25	0.139	1
ATP5J2	0.14483591964546	-0.290748941511117	0.125	0.296	1
GPX1	0.145060713626667	-0.299476429003708	0.625	0.845	1
RTN4	0.14512679321786	-0.293296641807046	0.125	0.324	1
UGGT1	0.145451191424797	0.308889314481809	0.25	0.143	1
ARL6IP1	0.147000055094269	-0.324106737639875	0.188	0.357	1
CENPF	0.147426155017722	0.327873782573875	0.25	0.138	1
RAB11FIP1	0.148266127131863	0.326479191602684	0.375	0.247	1
CSTA	0.148336214656091	0.281438105207312	0.5	0.41	1
GGCT	0.148440023770883	0.355825630654942	0.312	0.214	1
PFKP	0.148571053709696	0.299003843928151	0.25	0.144	1
HSPA5	0.149962265813483	-0.310484776220821	0.25	0.473	1
MPLKIP	0.150446928953074	0.360274884976485	0.25	0.151	1
NMI	0.150534301492411	0.325944544172005	0.375	0.277	1
PPP1CC	0.151862226547889	0.327534216141408	0.312	0.21	1
ZC3H13	0.152168434276975	0.316425496349796	0.312	0.196	1
SRSF6	0.152606287688813	-0.309537693870279	0.188	0.407	1
TCF25	0.155047035477752	0.300838346621431	0.375	0.256	1
DNAJC1	0.155488005003824	-0.306071206025603	0.125	0.282	1
LAIR1	0.156942579296158	-0.276442967452683	0.125	0.318	1
XBP1	0.157181389409564	-0.290619155191548	0.188	0.377	1
HSPD1	0.157305566168713	-0.31471378640924	0.25	0.495	1
COTL1	0.158227622599261	0.279854699384757	0.438	0.316	1
MIS18BP1	0.158444694708236	-0.290120962521696	0.125	0.312	1
PTTG1IP	0.1589540946883	-0.278753830303688	0.188	0.383	1
CUTA	0.160742942683618	-0.297089889679909	0.125	0.276	1
EIF3H	0.160801722308331	-0.289641606595524	0.25	0.475	1
RCSD1	0.162045021068082	-0.275738448625416	0.125	0.313	1
BCL11A	0.163769594274356	-0.288926082048144	0.125	0.311	1
H2AFY	0.16418594147578	-0.297579470844122	0.375	0.623	1
RPS4Y1	0.164374428177801	-0.297144718992256	0.25	0.449	1
SSBP1	0.164411574962339	-0.280255607284894	0.125	0.295	1
PNRC2	0.16462865114476	-0.288157796999161	0.125	0.29	1
ATP5I	0.165241547895649	-0.262818531185957	0.125	0.316	1
SNHG5	0.165319201254106	0.259242129901207	0.562	0.523	1
RER1	0.165428841731134	0.373603974866592	0.25	0.156	1
U2SURP	0.166755447983999	-0.272655573780204	0.125	0.313	1
HNRNPC	0.16683790360575	-0.295052226693185	0.438	0.638	1
SF3B1	0.167309108512849	-0.303076250769993	0.312	0.545	1
PSMB3	0.167411853597168	-0.284894047819403	0.125	0.282	1
HNRNPDL	0.167556155514285	-0.294179355702593	0.25	0.517	1
RPL31P11	0.167682546663384	-0.253120094579383	0.188	0.4	1
NUCB2	0.167916304947269	-0.319142894998509	0.25	0.409	1
CD47	0.168104700985054	-0.258581326974318	0.188	0.426	1
RSL24D1	0.169733946568739	-0.284388896116065	0.25	0.476	1
DBET	0.169975754545905	-0.28764419329506	0.312	0.488	1
NACA2	0.170553480610893	-0.280167794262135	0.188	0.408	1
HLA-DRB6	0.172946001385633	-0.278841616650908	0.125	0.297	1
RPS2P32	0.172964525331501	-0.257941290753117	0.125	0.296	1
TCEA1	0.17411614291122	-0.270495549893116	0.125	0.286	1
STMN1	0.174497081886988	0.33625415982005	0.438	0.361	1
CD53	0.175289503636348	-0.266829051392179	0.188	0.373	1
CTSB	0.176875763079461	0.258166856348223	0.5	0.38	1
ZC3HAV1	0.178584434220996	0.323226070928733	0.312	0.209	1
SERP1	0.179391824272203	-0.276035186524976	0.188	0.366	1
CENPU	0.180125162758446	0.255056941385267	0.25	0.145	1
LINC02067	0.181186860735369	-0.267448018653097	0.188	0.384	1
H2AFV	0.18192925197918	0.293848985659006	0.375	0.298	1
RNH1	0.183195835340932	0.294299406339185	0.312	0.216	1
MRPS21	0.183547390257815	-0.261119310355568	0.125	0.28	1
NOP58	0.185068897427697	0.291441543901328	0.375	0.279	1
SPAG9	0.185079542206923	0.364434579355055	0.25	0.161	1
PSMA5	0.18530008184517	0.359789234734826	0.312	0.23	1
SSR2	0.185748205639297	-0.269000491853743	0.188	0.393	1
ETS2	0.186336484954654	-0.277649075112846	0.125	0.29	1
MS4A6A	0.186944314983525	0.274610363449421	0.375	0.239	1
TNFRSF1A	0.187265396439516	0.336421719374308	0.25	0.16	1
PAIP2	0.187416327708219	-0.256999927416394	0.125	0.28	1
HNRNPF	0.187829450083503	0.251987530896901	0.438	0.354	1
VCP	0.188304240207552	-0.268305020806669	0.125	0.274	1
SERBP1	0.188556454675785	-0.315714355248829	0.312	0.577	1
SNHG8	0.190673954300242	-0.270599467794388	0.188	0.403	1
PECAM1	0.19117233018378	0.360010887504408	0.312	0.221	1
ANTXR2	0.191286120684885	0.314481141457193	0.25	0.16	1
APPL1	0.195916487006588	-0.258968909406149	0.125	0.284	1
LAMTOR2	0.198529577642963	0.322973158741984	0.312	0.216	1
RBM34	0.20039273839622	0.297362385081197	0.25	0.16	1
ANP32A	0.201354949653542	-0.268979283748926	0.188	0.346	1
HLA-E	0.203744504666677	-0.275370817583623	0.5	0.722	1
KCNJ3	0.204919406219677	0.299118923099366	0.375	0.301	1
CSGALNACT2	0.206109052989336	0.324812509867988	0.25	0.154	1
ARPC2	0.211758771952568	-0.293331869989629	0.5	0.752	1
HNRNPU	0.215086117068293	-0.283908486070215	0.312	0.533	1
SKP1	0.215121513225122	-0.255461996539326	0.25	0.485	1
TOP2B	0.215716216258056	-0.262851921465255	0.125	0.257	1
ARGLU1	0.217933372865508	-0.265023824992011	0.312	0.542	1
NAIP	0.224976494648503	0.310474886488449	0.25	0.161	1
GDI2	0.226334183895436	-0.264223384846622	0.312	0.511	1
HNRNPA1	0.227731461018422	-0.251433690908889	0.625	0.821	1
RAD21	0.230178948064082	-0.252700677053653	0.188	0.366	1
TOMM20	0.231409596308333	-0.252755742564367	0.25	0.423	1
CRIP1	0.232410581994644	0.269771175387976	0.562	0.504	1
ARHGDIB	0.232741971066541	-0.289395961690517	0.438	0.695	1
G3BP2	0.235290723801858	0.261791206543355	0.312	0.225	1
FABP5	0.243202659569218	0.29642620622945	0.312	0.244	1
TCEAL8	0.244151206729747	0.269995914637812	0.25	0.168	1
COPE	0.248463343646681	0.28157602614445	0.25	0.171	1
TYROBP	0.249804738042349	-0.253623177815066	0.562	0.794	1
H3F3AP4	0.250098916321482	-0.265509481636229	0.375	0.597	1
DOCK8	0.250997228975891	0.254228943793769	0.312	0.226	1
ARHGAP30	0.256362955366889	0.255983726357274	0.312	0.23	1
POLD4	0.258558756249011	0.265326007278769	0.25	0.171	1
