Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
GGH	2.04918571321719e-61	0.452015903980059	0.369	0.067	5.71702322130464e-57
MCM4	2.76720392358424e-61	0.625616814079703	0.553	0.145	7.72022222640769e-57
SPC24	4.31412411229382e-59	0.38313978715919	0.263	0.035	1.20359748608885e-54
TMPO	4.54856626701775e-59	0.702165340918741	0.737	0.275	1.26900450283528e-54
CCNA2	9.89584503970895e-59	0.418705887440537	0.306	0.047	2.7608418076284e-54
SKA3	1.1282077289154e-58	0.415873396783682	0.298	0.046	3.14758674290106e-54
ZWINT	1.07358403106421e-57	0.391828112654965	0.286	0.043	2.99519208826603e-53
NASP	5.24999950373821e-57	0.678306230267766	0.761	0.296	1.46469736154792e-52
KIF2C	6.87617099960591e-55	0.339717622799811	0.255	0.035	1.91838294718005e-50
FANCD2	1.0801269304707e-53	0.438020427955623	0.337	0.063	3.01344612332019e-49
MCM7	1.65029307770921e-52	0.558020791786666	0.533	0.151	4.60415265750092e-48
HIST1H1E	6.14737472043183e-52	0.671018745067715	0.678	0.253	1.71505607325328e-47
KDELC2	1.05981921619353e-51	0.394301953394733	0.31	0.055	2.95678963125833e-47
NEIL3	1.13541308112042e-51	0.380821735082776	0.275	0.044	3.16768895501785e-47
CENPS	1.46683009712525e-51	0.384393326199772	0.275	0.044	4.09230928796972e-47
ASPM	3.60549948883408e-51	0.415674791228515	0.337	0.064	1.00589830238982e-46
CDC6	2.76419618138584e-50	0.369351967321814	0.255	0.039	7.71183092644835e-46
PHGDH	1.0466707073598e-49	0.357501229880399	0.263	0.042	2.92010660646312e-45
CENPH	2.10699576051592e-49	0.383120821211718	0.282	0.049	5.87830747226335e-45
H2AFX	2.53747206653721e-49	0.456549529610661	0.365	0.079	7.07929331843215e-45
DNAJC9	3.1903408576599e-49	0.575812835706156	0.506	0.149	8.90073195878536e-45
CIT	6.04153187723233e-49	0.363173186671044	0.259	0.04	1.68552697842905e-44
UBE2C	1.36907076800373e-47	0.349101603462324	0.275	0.046	3.81957053565361e-43
RFC3	2.47229788112088e-47	0.390985030913993	0.29	0.053	6.89746385853913e-43
SMC4	3.315126585577e-47	0.613604048410179	0.678	0.255	9.24887166110128e-43
CENPK	8.56971513891341e-46	0.38876710769573	0.318	0.064	2.39086482660545e-41
NCAPG2	9.31006752152354e-46	0.357012618623161	0.267	0.046	2.59741573782985e-41
NSD2	2.49944774008845e-45	0.512750969057034	0.443	0.122	6.97320925007278e-41
TIMELESS	6.16946758701553e-45	0.346120851787567	0.278	0.051	1.72121976210146e-40
CDT1	1.80400938502831e-44	0.324284660197037	0.251	0.042	5.03300578329048e-40
NDC80	2.206303032197e-44	0.348593278278251	0.251	0.042	6.15536482952641e-40
USP1	1.0551364275527e-43	0.551453228483025	0.612	0.217	2.94372511922928e-39
UHRF1	1.21307564277459e-43	0.38751333398497	0.318	0.067	3.38435973577683e-39
SHCBP1	1.27402497299891e-43	0.36408829863488	0.263	0.047	3.55440227216965e-39
DTYMK	5.90873584578681e-43	0.438097393262743	0.388	0.099	1.64847821361606e-38
NREP	1.74109961409471e-42	0.520903371315971	0.486	0.151	4.85749381336284e-38
LMNB1	3.66020476138653e-42	0.531345745784544	0.49	0.156	1.02116052637923e-37
RPA3	4.3442899127416e-42	0.446563698237408	0.447	0.125	1.21201344275578e-37
NCAPD2	6.80317976579435e-42	0.396630128521888	0.345	0.08	1.89801912285897e-37
BLM	7.011860319476e-42	0.362091102834057	0.29	0.058	1.95623891053061e-37
SIVA1	8.31126658703672e-42	0.580913341004613	0.678	0.284	2.31876026511737e-37
HMMR	1.5846266385004e-41	0.31707834156721	0.263	0.047	4.42094985875227e-37
IDH2	4.18534748245064e-40	0.497631568094359	0.467	0.147	1.1676700941289e-35
PPIA	2.92514309470847e-38	0.312716714781623	0.945	0.818	8.16085671992715e-34
PXMP2	4.43297732733134e-38	0.330039269238005	0.275	0.057	1.23675634455217e-33
GMNN	4.43519053747639e-38	0.386279770974838	0.329	0.081	1.23737380805054e-33
KIF23	2.08180951845094e-37	0.325357763082725	0.251	0.049	5.80804037552629e-33
CBX5	2.60192303844628e-37	0.52874733315619	0.588	0.224	7.25910508496127e-33
BEX3	1.33506658912842e-35	0.396209210816594	0.373	0.105	3.72470227700938e-31
DEK	1.63046253241828e-35	0.554191868476814	0.714	0.348	4.54882741919377e-31
CHEK1	4.05542745861176e-35	0.322112267728138	0.259	0.055	1.13142370667809e-30
RBBP8	5.37753730626551e-35	0.373588994953015	0.337	0.088	1.50027913307501e-30
CKS2	9.21610985413013e-35	0.453479081980508	0.478	0.16	2.57120248820376e-30
NUCB2	2.84532202631985e-34	0.554319690597729	0.757	0.383	7.93816392122976e-30
SLFN13	5.28327637793273e-34	0.342388300635209	0.263	0.058	1.47398127667945e-29
DNMT1	1.42414951270101e-33	0.511866675274903	0.549	0.216	3.97323472548454e-29
BRCA2	5.46886297278231e-33	0.38435202396827	0.325	0.087	1.52575808077654e-28
SMC1A	7.35223031910055e-33	0.432226431290567	0.416	0.133	2.05119873672586e-28
CARHSP1	7.94179160756871e-33	0.345560732895776	0.286	0.07	2.2156804405956e-28
RNASEH2A	8.21268057370675e-33	0.348054525889081	0.302	0.077	2.29125575325845e-28
HIST2H2AC	1.00615519323111e-32	0.317711442187744	0.302	0.075	2.80707237359548e-28
POLD3	1.01400912737423e-32	0.372220886233905	0.322	0.086	2.82898406446137e-28
KNTC1	1.85172221396014e-32	0.348065736062939	0.259	0.059	5.16611980472738e-28
NCAPD3	2.05511641772802e-32	0.307648396497671	0.271	0.063	5.7335692938194e-28
CEP78	3.95197434917976e-32	0.330625248667003	0.286	0.07	1.10256132367766e-27
CENPW	5.4244242494925e-32	0.351724278673884	0.282	0.07	1.51336012136591e-27
CKAP2	5.59692526975717e-32	0.383670400052715	0.361	0.104	1.56148618100955e-27
MCM3	1.01746188234798e-31	0.422865906701247	0.431	0.143	2.83861690556264e-27
H2AFV	6.98093199401594e-31	0.500666920594661	0.612	0.276	1.94761021701051e-26
ENOSF1	7.24615546755827e-31	0.387205176325795	0.376	0.117	2.02160491389408e-26
NUCKS1	7.92905003776042e-31	0.507853847216321	0.776	0.43	2.21212567003478e-26
KIF22	1.617362757066e-30	0.371612135522435	0.345	0.101	4.51228035593844e-26
SNRPG	2.98003376507621e-30	0.498823001390928	0.69	0.34	8.31399620118612e-26
GINS2	1.47042713245082e-29	0.285028973052762	0.259	0.062	4.10234465682454e-25
SGO2	3.41617591388742e-29	0.321852583230671	0.267	0.067	9.53078918215451e-25
TEX30	1.73464050155021e-28	0.344062023730282	0.345	0.104	4.83947353527494e-24
PTTG1	2.05045670025249e-28	0.340916079710005	0.298	0.083	5.72056914803442e-24
YEATS4	2.73919335994661e-28	0.401041673206828	0.392	0.133	7.64207555491504e-24
DDB2	4.39811300081916e-28	0.272267872165251	0.259	0.064	1.22702954609854e-23
RFC2	8.48041019947981e-28	0.336397141897446	0.322	0.095	2.36594964155287e-23
TMEM107	1.28614074168704e-27	0.317600865589828	0.282	0.077	3.58820405523266e-23
TTF2	5.46430094064457e-27	0.339352275235862	0.329	0.101	1.52448531943043e-22
RFC4	5.78687623839701e-27	0.295055658656546	0.271	0.072	1.61448060175038e-22
CEP152	6.55951792751355e-27	0.357228992353204	0.294	0.086	1.830039906597e-22
CCDC14	7.24439731403791e-27	0.324298360250138	0.31	0.091	2.02111440664344e-22
SSRP1	1.11188153972505e-26	0.418877722500699	0.522	0.213	3.10203830767891e-22
PRR11	1.55613916398055e-26	0.347315198050178	0.345	0.109	4.34147265358933e-22
HINT2	3.84615724672748e-26	0.367242646047011	0.412	0.146	1.0730394102645e-21
COMMD4	4.66777430884973e-26	0.330498757175247	0.294	0.086	1.30226235442599e-21
PSMC3	4.82256592605703e-26	0.40065186783751	0.435	0.167	1.34544766771065e-21
TACC3	5.98179521303974e-26	0.384793546865825	0.424	0.157	1.66886104648596e-21
RANBP1	6.58598246969518e-26	0.420126792380919	0.525	0.22	1.83742324922026e-21
FABP5	8.71776164614161e-26	0.423283700458785	0.529	0.223	2.43216832165705e-21
HAUS1	3.19019287470494e-25	0.334456847191861	0.31	0.096	8.90031910113931e-21
FUS	4.08228842203167e-25	0.445826915897417	0.631	0.306	1.13891764686262e-20
AKR7A2	7.96172736451453e-25	0.364802059517437	0.412	0.153	2.22124231742591e-20
CALM3	9.53767724158597e-25	0.388042375992714	0.431	0.166	2.66091657363007e-20
ANP32B	2.27884376832472e-24	0.430237081082505	0.808	0.475	6.35774622924914e-20
SKA2	2.33663485997868e-24	0.314641631170619	0.294	0.09	6.51897759585452e-20
SRSF10	2.40097255331302e-24	0.410647079956515	0.545	0.236	6.698473326488e-20
MSH2	2.87509973027106e-24	0.301174480133553	0.31	0.096	8.02124073748323e-20
TUBB4B	3.71413612954472e-24	0.316060415761231	0.353	0.117	1.03620683878168e-19
HSP90AA1	4.14925503512848e-24	0.358340069923649	0.902	0.685	1.1576006622505e-19
RAD21	1.22817510480382e-23	0.431406651409523	0.678	0.343	3.42648572489218e-19
SMC3	2.33630286983163e-23	0.412911195497345	0.533	0.237	6.51805137654326e-19
BARD1	3.12044089898616e-23	0.340760449410136	0.306	0.099	8.7057180640815e-19
MAD2L1	4.69580524627714e-23	0.288106657136754	0.255	0.074	1.31008270565886e-18
HMGA1	5.14362521030006e-23	0.414349660633376	0.573	0.273	1.43501999742161e-18
ANP32E	8.29241120298007e-23	0.398302553973864	0.463	0.198	2.31349980151941e-18
PSIP1	1.35452163778167e-22	0.365775382076892	0.451	0.181	3.77897991724707e-18
HADH	3.30000566662479e-22	0.271013754146785	0.294	0.093	9.20668580931649e-18
BANF1	4.35577065018227e-22	0.337726399876794	0.455	0.185	1.21521645369435e-17
LSM4	7.2487151481365e-22	0.373855244727695	0.486	0.212	2.0223190391786e-17
FDPS	8.51076463221189e-22	0.291616617707238	0.333	0.116	2.3744182247408e-17
RMI1	1.05332100239513e-21	0.271067653996475	0.251	0.074	2.93866026458218e-17
LSM3	1.56793988843674e-21	0.386554511299983	0.565	0.264	4.37439549474965e-17
PPDPF	2.9299846253785e-21	0.34421850232972	0.431	0.176	8.17436410634348e-17
CLEC11A	2.99729791287177e-21	0.378514546634091	0.447	0.193	8.36216144712095e-17
SLBP	5.39386015377593e-21	0.33699389606028	0.365	0.138	1.50483304430195e-16
CXCR4	5.95677083693557e-21	0.366935727862777	0.478	0.206	1.66187949579666e-16
SLC25A5	1.18805839138554e-20	0.407902881209694	0.729	0.447	3.31456410612653e-16
CDK4	1.33824654955098e-20	0.321044269245869	0.384	0.15	3.73357404859227e-16
EXOSC8	1.34575542429776e-20	0.31681999672346	0.369	0.141	3.75452305824833e-16
ERP29	2.01566892820306e-20	0.39534519432631	0.729	0.421	5.62351474279372e-16
RNASEH2B	5.80811819667109e-20	0.365675031001257	0.498	0.224	1.62040689568927e-15
RBBP7	6.88277724689577e-20	0.363390010764727	0.467	0.208	1.92022602411145e-15
GMPS	1.04850658943333e-19	0.262095739146579	0.306	0.106	2.92522853386004e-15
GGCT	1.08392352228898e-19	0.345822716573612	0.451	0.197	3.02403823483401e-15
HSPB11	1.31421299384706e-19	0.298417508600376	0.369	0.142	3.66652283153391e-15
COX8A	1.5901776094943e-19	0.39439962547214	0.718	0.439	4.43643651272815e-15
CKAP5	1.92294548665335e-19	0.278125727337811	0.286	0.098	5.36482561321417e-15
KIF20B	4.98068403087668e-19	0.324141432961523	0.349	0.136	1.38956103777428e-14
NUDT21	6.14900168492966e-19	0.31260488699622	0.388	0.158	1.71550998007853e-14
TMEM97	9.81425198609621e-19	0.253649194661618	0.255	0.083	2.73807816160098e-14
DDX39A	1.18637838680917e-18	0.325170590224589	0.345	0.138	3.3098770613589e-14
THRIL	1.32828758481367e-18	0.276163476907236	0.255	0.085	3.70578953287165e-14
TOPBP1	3.88800750291019e-18	0.278234859268529	0.322	0.121	1.08471521323691e-13
SLC20A1	4.04501804527534e-18	0.278027972781413	0.282	0.099	1.12851958445137e-13
SNRPB	7.59222606935775e-18	0.366461818794623	0.592	0.313	2.11815515109012e-13
RFC1	8.4541794164539e-18	0.294644475990122	0.322	0.124	2.35863151539647e-13
HNRNPA3	9.45605073532564e-18	0.375613051417888	0.729	0.441	2.6381435946485e-13
KCNJ3	1.27289555559307e-17	0.36140829011217	0.545	0.284	3.55125131054912e-13
PPM1G	1.73075427297321e-17	0.357941422383503	0.553	0.282	4.82863134616795e-13
PRKDC	2.50521144208675e-17	0.36156635532597	0.525	0.266	6.98928940227783e-13
ANAPC11	2.88413387877832e-17	0.362759792455268	0.596	0.318	8.04644510840363e-13
CMC2	5.44360052256689e-17	0.287064365416535	0.31	0.12	1.51871010979094e-12
MCM6	8.99150890781404e-17	0.258006414979648	0.263	0.094	2.50854107019104e-12
MRPL51	1.01035388941318e-16	0.335808543568921	0.463	0.221	2.81878631607383e-12
RNASEH2C	2.40512397027592e-16	0.317619876842172	0.471	0.224	6.7100553646728e-12
PAICS	2.89521857761601e-16	0.30214840093558	0.424	0.192	8.0773703096909e-12
LINC00987	2.97065191762646e-16	0.285201093984504	0.42	0.188	8.28782178498607e-12
SRSF3	2.98904232193872e-16	0.355225228870176	0.776	0.494	8.33912917397683e-12
CASP8AP2	2.99079055415544e-16	0.286872862325147	0.302	0.118	8.34400656703825e-12
NUDT1	3.46218958345707e-16	0.296583520981722	0.4	0.178	9.65916271888688e-12
RAN	5.31761315722817e-16	0.366841223220231	0.722	0.433	1.48356089473509e-11
SVIP	7.24888150246085e-16	0.314573437510973	0.373	0.165	2.02236545037155e-11
BLOC1S1	8.22027969393328e-16	0.305455680642471	0.392	0.175	2.29337583181045e-11
MCM5	9.05806146743583e-16	0.260107178374023	0.271	0.103	2.52710856879992e-11
SUPT16H	1.2128276211542e-15	0.342514588970508	0.525	0.277	3.3836677802581e-11
HNRNPF	1.2948102660958e-15	0.355133271350419	0.604	0.337	3.61239116138068e-11
SARNP	3.19128163212423e-15	0.318794647680366	0.451	0.22	8.90335662546339e-11
SOX4	3.87174332460423e-15	0.32861581971874	0.506	0.259	1.08017767013133e-10
MIS18BP1	5.19189682195335e-15	0.347995008922917	0.541	0.294	1.44848729435676e-10
MTHFD2	1.44372468327963e-14	0.268349588766037	0.294	0.122	4.02784749388185e-10
CTDSPL2	1.48358335919817e-14	0.263722398602181	0.318	0.134	4.13904921382697e-10
ITM2C	1.53466538614296e-14	0.32445743968599	0.522	0.275	4.28156296080026e-10
CEP57	1.69150174568346e-14	0.256191737194135	0.376	0.167	4.71912072028229e-10
BUB3	1.79620627121291e-14	0.269888912044579	0.337	0.145	5.0112358760569e-10
RBBP4	2.23487083543651e-14	0.28790289596591	0.459	0.223	6.23506614378431e-10
GSTP1	2.42790277557596e-14	0.269122676624962	0.882	0.704	6.77360595357938e-10
XRCC5	2.81901501997926e-14	0.331001836740198	0.643	0.371	7.86477000424012e-10
ACAA2	5.24838085428542e-14	0.251652463263108	0.322	0.138	1.46424577453709e-09
TPI1	6.17307774924949e-14	0.312041975196383	0.757	0.522	1.72222696126311e-09
ILF2	9.31749242715867e-14	0.279517507883039	0.42	0.204	2.599487212253e-09
CXorf21	9.85676081114636e-14	0.298264168773441	0.427	0.212	2.74993769870172e-09
CASP2	1.07214319464455e-13	0.25169660993935	0.325	0.142	2.99117229873882e-09
GUSB	1.07755701250197e-13	0.254769035604206	0.361	0.165	3.00627630917924e-09
YWHAQ	1.19067105246127e-13	0.309248950932689	0.502	0.266	3.3218531692617e-09
PA2G4	1.3130051413005e-13	0.331319304465145	0.639	0.388	3.66315304371426e-09
PRDX3	1.45700771644864e-13	0.290464577722188	0.451	0.23	4.06490582812006e-09
ERH	1.70102210069697e-13	0.310097770845718	0.561	0.304	4.74568155873446e-09
SNRPD3	1.82349917810675e-13	0.292724236299815	0.541	0.285	5.08738035700003e-09
SPCS2	2.61635218496484e-13	0.276872558232298	0.439	0.218	7.2993609608334e-09
FGD5-AS1	2.62383274535249e-13	0.278525787995011	0.396	0.191	7.32023097625892e-09
NONO	4.32875207396145e-13	0.321356787645593	0.682	0.457	1.20767854111451e-08
CHCHD2	8.84353394885639e-13	0.288982083692875	0.773	0.571	2.46725753639144e-08
UBE2I	9.99840881119491e-13	0.276584417265947	0.412	0.208	2.78945607423527e-08
SUMO2	1.07437817745775e-12	0.302734016131008	0.773	0.56	2.99740767728938e-08
NOP56	1.14981899505647e-12	0.285417206834254	0.514	0.272	3.20788001430804e-08
RIF1	1.33477885823955e-12	0.279215765579288	0.357	0.171	3.72389953660251e-08
HNRNPD	1.4584698586424e-12	0.304150600555748	0.545	0.307	4.06898505862644e-08
HNRNPL	2.09827403427822e-12	0.276723374458739	0.435	0.226	5.8539747282328e-08
RBMX	2.22048738839932e-12	0.311174752621089	0.651	0.399	6.19493776489527e-08
HP1BP3	2.26873276747664e-12	0.310872688023509	0.647	0.394	6.32953754798308e-08
HMGN1	3.05477366431916e-12	0.312207772286988	0.659	0.418	8.52251304608401e-08
RNASE2	5.688692630863e-12	0.310658793119481	0.533	0.307	1.58708835708447e-07
PHPT1	6.30878026374475e-12	0.287653475841477	0.463	0.252	1.76008660578215e-07
RNA5-8S	7.56423404223348e-12	0.309885396940389	0.71	0.486	2.11034565544272e-07
PTGES3	8.92381752635533e-12	0.307176519268175	0.675	0.425	2.48965585167787e-07
IGFBP7	1.16484696197114e-11	0.263950373189814	0.329	0.16	3.24980653920328e-07
TPR	1.32355391866383e-11	0.288088136560951	0.537	0.305	3.69258307768023e-07
SLC44A1	1.32888211764349e-11	0.264111080924662	0.376	0.187	3.70744822001358e-07
NDUFB1	1.60994708282345e-11	0.294886492515619	0.545	0.317	4.49159136636915e-07
NAP1L4	2.41114981580805e-11	0.258292582026846	0.42	0.22	6.72686687112287e-07
KHDRBS1	2.69717430616226e-11	0.275866203107486	0.537	0.303	7.5248465967621e-07
PAK1	2.72506899690075e-11	0.253460703665007	0.463	0.241	7.60266999445339e-07
RNASE6	3.07334877875958e-11	0.288982457545435	0.553	0.316	8.57433575786135e-07
CALR	4.58004885629984e-11	0.295072143466816	0.773	0.543	1.27778783041909e-06
SUZ12	4.65601913532305e-11	0.26947280823924	0.396	0.21	1.29898277856378e-06
HSPD1	6.42434415576157e-11	0.306682467345543	0.71	0.479	1.79232777601592e-06
SNRPD1	6.44112424246249e-11	0.264124246410608	0.49	0.273	1.79700925240461e-06
AP2S1	1.20157715207903e-10	0.263885065601654	0.42	0.227	3.35228009658528e-06
CTSG	1.88869358374309e-10	0.265173112008501	0.459	0.261	5.26926622928485e-06
SRP9	2.65175572756494e-10	0.267165352015862	0.557	0.328	7.39813330433342e-06
CACYBP	4.61879369222702e-10	0.269215458109079	0.529	0.315	1.28859725219442e-05
HNRNPR	5.23516505540028e-10	0.261848029182907	0.576	0.344	1.46055869880612e-05
KPNB1	7.62378443846482e-10	0.268753454029798	0.541	0.332	2.1269596204873e-05
COX5A	8.11554284118463e-10	0.269235891097393	0.643	0.408	2.2641552972621e-05
SNRPE	8.19281989848552e-10	0.262154711066333	0.565	0.341	2.28571482347848e-05
CHD4	1.15063821926274e-09	0.256956432896003	0.498	0.295	3.21016556792111e-05
CBX3	1.68326220652775e-09	0.267299347114123	0.627	0.393	4.69613322999178e-05
HNRNPM	2.74983919696067e-09	0.255477368221279	0.518	0.316	7.67177637560056e-05
GSTO1	3.43065299202454e-09	0.256652208854094	0.58	0.36	9.57117878244926e-05
ILF3	3.62590617621703e-09	0.263471915270993	0.569	0.36	0.000101159156410279
UQCRQ	5.20015614892072e-09	0.25867539975888	0.592	0.399	0.000145079156398739
SET	6.15550312823384e-09	0.264449431519128	0.733	0.533	0.000171732381774596
PKM	2.18389381377322e-08	0.250435695764086	0.612	0.399	0.000609284535104591
PLAC8	2.70488390053087e-08	0.25864527248914	0.745	0.538	0.000754635559409107
MIF	2.86391802399087e-08	0.257834503886601	0.8	0.578	0.000799004489513213
