Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
NREP	7.51756604546717e-20	0.466261033715153	0.447	0.163	2.09732575102489e-15
LOC100506844	1.08635550587928e-19	0.455461650702887	0.587	0.235	3.03082322585259e-15
SFPQ	2.2902963006542e-19	0.495723252801743	0.667	0.315	6.38969764919516e-15
HNRNPA2B1	2.47553176442938e-19	0.374224194764236	0.913	0.696	6.90648606958153e-15
RHEB	5.64497716294797e-19	0.370603096889935	0.387	0.125	1.57489217869086e-14
CCDC18	1.34322979816044e-18	0.352297477199	0.313	0.09	3.74747681388781e-14
UBE2S	1.54332485807083e-18	0.29503111027299	0.253	0.063	4.30572202153181e-14
GGH	1.86843177552532e-18	0.299523518482521	0.287	0.079	5.21273781053808e-14
HIST2H2AC	2.2109142421606e-18	0.329041854877154	0.293	0.082	6.16822964420385e-14
CXorf21	2.63896433905317e-18	0.425895419595992	0.54	0.213	7.36244660952443e-14
CALM2	7.76180248093416e-18	0.34521087826495	0.947	0.753	2.16546527415582e-13
LGALS1	9.8564805052214e-18	0.426523604639405	0.9	0.675	2.74985949615172e-13
SKA2	1.06039123785344e-17	0.304873716390952	0.32	0.095	2.95838551448732e-13
RAN	1.29222979036635e-17	0.470420565248296	0.78	0.438	3.60519189214308e-13
BRCA2	1.84482549797737e-17	0.341482007237988	0.313	0.094	5.14687865680706e-13
TRMT5	4.93548212450483e-17	0.312953251461175	0.327	0.101	1.3769501579156e-12
KMT5A	4.97659061755709e-17	0.277367696477703	0.28	0.078	1.38841901639225e-12
H2AFV	5.87840664306672e-17	0.451722665880899	0.62	0.286	1.64001666934918e-12
IGFBP7	1.386267448205e-16	0.398563320660067	0.427	0.161	3.86754755374712e-12
HDGF	2.8479295525996e-16	0.418549514187649	0.52	0.221	7.94543865879764e-12
NUP214	5.20377710831992e-16	0.420159088955725	0.553	0.24	1.45180177545017e-11
FAM111A	1.13944340315761e-15	0.41892749167466	0.553	0.243	3.17893315046942e-11
TEX30	1.45062351296691e-15	0.33504900654697	0.333	0.111	4.04709453882639e-11
ATAD5	2.404270581882e-15	0.327917616669318	0.32	0.106	6.7076744963926e-11
CENPK	2.76255359303681e-15	0.30762887880007	0.253	0.074	7.70724826921338e-11
SPINK2	4.39017362505374e-15	0.456293235916804	0.813	0.511	1.22481453965374e-10
CENPJ	6.02952476937913e-15	0.253939973703463	0.28	0.084	1.68217711540908e-10
MZT2B	7.47036062195175e-15	0.378741544475688	0.453	0.189	2.08415590991832e-10
SOX4	7.77602299935309e-15	0.431367486447815	0.553	0.264	2.16943265658952e-10
CBX5	1.11067783652922e-14	0.389856930235922	0.533	0.237	3.09868009613287e-10
HAUS4	1.37748482449941e-14	0.329620682585949	0.4	0.152	3.8430449118709e-10
C1orf228	1.56383407263327e-14	0.39359037964998	0.44	0.184	4.36294067923955e-10
CNTRL	1.93054862338413e-14	0.422968718944902	0.64	0.316	5.38603760437938e-10
LSM5	3.77934153855366e-14	0.40593023681611	0.487	0.221	1.05439849584109e-09
KDM1A	5.70252833095921e-14	0.260735692277173	0.307	0.102	1.59094837905431e-09
CDKN2C	1.12757548897581e-13	0.3135904357737	0.32	0.113	3.14582285669361e-09
CLEC11A	1.15515417899651e-13	0.388500068723303	0.453	0.2	3.22276464398237e-09
HSD17B11	1.35662618724996e-13	0.409900840774376	0.707	0.387	3.78485139980867e-09
RNASEH2B	1.36666340522767e-13	0.377741816203217	0.507	0.231	3.81285423424469e-09
LSM4	1.40308261223161e-13	0.349860030090114	0.5	0.22	3.91446017986497e-09
MPHOSPH9	1.80155653816299e-13	0.255018020644747	0.28	0.091	5.02616258582093e-09
FTL	3.79669147377512e-13	-0.250012685403678	0.813	0.868	1.05923895426852e-08
BRCA1	4.21772355801579e-13	0.277566413746952	0.307	0.107	1.17670269545083e-08
YEATS4	4.63185014929928e-13	0.308022703568749	0.367	0.141	1.29223987315301e-08
HMGN1	7.80552252444211e-13	0.390136465521439	0.733	0.422	2.1776627290941e-08
CXCR4	8.3446843056387e-13	0.335057257669057	0.493	0.213	2.32808347443014e-08
ANP32B	1.03497643623444e-12	0.391757714283621	0.773	0.486	2.88748075945047e-08
PSIP1	1.26371391251545e-12	0.35030728358946	0.433	0.189	3.52563544452685e-08
CAPG	1.37956990738184e-12	0.37899034328694	0.487	0.226	3.84886208460459e-08
CCDC14	1.57520473258079e-12	0.299836244266036	0.28	0.098	4.39466368342716e-08
SATB1	1.67163795052106e-12	0.40679409614227	0.533	0.26	4.66370271815871e-08
ACTL6A	2.22482467353101e-12	0.269246000694444	0.287	0.102	6.20703835668417e-08
HNRNPUL2	2.43019419223201e-12	0.30215958419182	0.333	0.126	6.77999877690808e-08
RNASE6	2.76260656101882e-12	0.392343235040127	0.62	0.32	7.70739604458641e-08
TUBA1A	2.9649160140072e-12	0.386623756209209	0.673	0.358	8.27181918747868e-08
SUN2	3.40839192706237e-12	0.296352382679015	0.313	0.115	9.5090726373113e-08
CTSG	4.20878224742248e-12	0.385487894120421	0.527	0.264	1.1742081592084e-07
H2AFY	4.96263518606928e-12	0.3451081623775	0.853	0.613	1.38452559056147e-07
PRIM1	5.11093591031675e-12	0.335677644425641	0.38	0.16	1.42590000961927e-07
UXT	8.96309110927242e-12	0.346011619989759	0.533	0.26	2.50061278857591e-07
HNRNPA1P10	1.39854330421418e-11	0.340638510128916	0.487	0.237	3.90179596442713e-07
CD59	1.74891396409868e-11	0.264456266855436	0.32	0.123	4.87929506843891e-07
PLIN3	2.13239523819933e-11	0.306335283586109	0.44	0.195	5.94916947505232e-07
CEP350	2.59949735515343e-11	0.352010978702021	0.473	0.223	7.25233767114256e-07
DCK	2.98742311093608e-11	0.270587248079942	0.333	0.13	8.33461173720056e-07
KCNJ3	4.87458164363959e-11	0.350489708975669	0.553	0.291	1.35995953275901e-06
PNRC2	4.95931699334496e-11	0.33934361467188	0.553	0.279	1.38359984797331e-06
VAMP8	7.39605910476352e-11	0.320046466872283	0.887	0.652	2.06342652963797e-06
CD36	8.22731004846123e-11	-0.507220091156341	0.453	0.587	2.2953372304202e-06
NKX2-1	9.15412685308949e-11	0.256752011798068	0.28	0.105	2.55390985074344e-06
USP1	1.05706290606844e-10	0.340819203934994	0.473	0.234	2.94909980164035e-06
DCAF7	2.3682527142103e-10	0.308543163565575	0.44	0.207	6.60718824737531e-06
COX8A	2.57118213849556e-10	0.366951384997784	0.72	0.447	7.17334104818876e-06
CALR	3.22637310820778e-10	0.343066046878511	0.773	0.549	9.00125833458888e-06
RNASE2	3.51708745674874e-10	0.379886363494102	0.56	0.312	9.81232229558331e-06
HNRNPA3	3.93965223344834e-10	0.357026400950321	0.767	0.448	1.09912357660975e-05
PLD4	4.61063629146562e-10	0.294707538735211	0.373	0.169	1.28632141895599e-05
PPP2R5C	5.62038797394999e-10	0.308713450520588	0.36	0.161	1.56803204085231e-05
ASF1A	5.65895031446263e-10	0.303684947598999	0.327	0.14	1.57879054823193e-05
ILF2	8.95456159685902e-10	0.274068336579531	0.447	0.209	2.4982331399077e-05
PALLD	1.27223489509881e-09	0.255233756494731	0.293	0.117	3.54940813383618e-05
TOP1	1.34712180460755e-09	0.274397733427603	0.407	0.187	3.7583351226746e-05
TARDBP	1.48826074349624e-09	0.298578017228073	0.427	0.209	4.15209864828016e-05
MORF4L2	1.59466233170159e-09	0.284974570683707	0.38	0.177	4.44894843921427e-05
ANXA1	1.85960623481088e-09	-0.338393737309026	0.613	0.689	5.18811543449887e-05
GSTP1	2.28654373630937e-09	0.29595086097357	0.913	0.708	6.37922836992951e-05
NONO	2.95095891781442e-09	0.329716897189653	0.727	0.461	8.23288028481044e-05
IDH2	2.99097043465014e-09	0.262828607230799	0.353	0.161	8.34450841563042e-05
GAPT	3.31976012149981e-09	0.306459219700167	0.567	0.3	9.26179876297233e-05
WHAMMP2	4.01283732483017e-09	0.261346879748704	0.327	0.144	0.000111954148525437
RUNX2	4.24503512135653e-09	0.291029269795496	0.34	0.153	0.000118432234850726
LINC00987	4.90402899609648e-09	0.280302516605659	0.4	0.196	0.000136817504962096
CD164	5.2635505802057e-09	0.292218786461064	0.56	0.292	0.000146847797637159
TPRKB	5.81948787186195e-09	0.275251126345623	0.42	0.204	0.000162357892137076
DEK	8.65298423040245e-09	0.32055891520487	0.627	0.362	0.000241409607043998
FAM46A	1.2333056292943e-08	0.29179331251781	0.487	0.251	0.000344079937516816
LIME1	1.32279754592741e-08	0.256550089757854	0.26	0.107	0.000369047287338289
PCM1	1.34248652081325e-08	0.318432829372217	0.673	0.397	0.00037454031444169
DCTN3	1.58637066688159e-08	0.257123969195161	0.3	0.133	0.000442581552353295
CCAR1	1.64951029572097e-08	0.284721474910703	0.4	0.198	0.000460196877403195
TBL1XR1	2.46339640432764e-08	0.283856006928965	0.427	0.22	0.000687262962843369
CEP57	2.9500226903394e-08	0.269737621024475	0.36	0.173	0.00082302683037779
LAT2	3.95594480585672e-08	0.277931170616383	0.513	0.275	0.00110366904138597
UBTF	4.9853717526419e-08	0.268305422028696	0.407	0.207	0.00139086886526956
TARP	5.01031138329424e-08	0.306287050758082	0.587	0.346	0.00139782677282526
HNRNPH3	5.75520597283034e-08	0.269519214442539	0.487	0.256	0.00160564491435994
FUS	6.23481517687689e-08	0.295005557822901	0.553	0.319	0.00173945108619688
SLC38A1	6.69232171323859e-08	0.270044115569679	0.44	0.227	0.00186709083477643
PAN3	7.26888072256185e-08	0.254214015211612	0.42	0.21	0.00202794503278753
EWSR1	9.40702027442298e-08	0.261849545328247	0.38	0.191	0.00262446458636127
PSMD7	1.06479538018211e-07	0.250422621569735	0.387	0.195	0.00297067263117007
HNRNPH1	1.19892156581309e-07	0.303712675134336	0.753	0.475	0.00334487127646194
HNRNPA0	1.22085770887771e-07	0.266644023980553	0.5	0.276	0.00340607092199792
SRSF10	1.30653195748174e-07	0.26799978049286	0.46	0.248	0.0036450935081783
CD96	1.98653903765132e-07	0.252921693492212	0.393	0.201	0.00554224526114341
DAD1	2.11047054383625e-07	0.260161542622179	0.5	0.278	0.00588800177024875
METTL7A	2.13269967395082e-07	0.282855709282414	0.56	0.322	0.0059500188203554
XPO1	2.29781851208821e-07	0.254227159479186	0.48	0.26	0.0064106838668749
ERP29	2.78962519462074e-07	0.289241724336132	0.68	0.432	0.00778277533047241
MRPL51	2.79249182407676e-07	0.254816920020241	0.427	0.23	0.00779077293999174
METAP2	2.80597362050341e-07	0.25573234902233	0.393	0.207	0.00782838580384246
MRPL33	3.36370861327911e-07	0.285992159834899	0.68	0.42	0.00938441066018739
SRP9	3.72512766485068e-07	0.270660456588254	0.58	0.334	0.0103927336721669
CCDC88A	4.45757021876048e-07	0.283599308832309	0.567	0.336	0.0124361751533199
HSP90B1	4.98010315234694e-07	0.279918851236237	0.787	0.56	0.0138939897847327
SH3KBP1	6.33367628226974e-07	0.251307300633229	0.48	0.266	0.0176703234599044
ITM2C	6.45609211580037e-07	0.256302601811151	0.493	0.284	0.0180118513938714
TMBIM4	7.1605826752748e-07	0.259816558549258	0.493	0.285	0.0199773096057492
CBX3	8.2721349512771e-07	0.289018961602624	0.627	0.4	0.023078429300568
TPR	9.95040038173687e-07	0.260078401680351	0.54	0.311	0.0277606220250077
COX17	1.27657050595461e-06	0.250644085499401	0.373	0.203	0.0356150405456276
SPN	1.3533594035694e-06	0.275981268570733	0.68	0.463	0.0377573740001828
SSR2	1.37148231116601e-06	0.26341066060281	0.613	0.383	0.0382629849992206
CHD4	1.51048300332414e-06	0.255191549785679	0.513	0.3	0.0421409653097402
GTF2I	1.87289468241629e-06	0.25161534086809	0.607	0.364	0.052251888744732
ATP5F1	2.23681280385394e-06	0.255949100672483	0.6	0.369	0.062404840414721
ST13	2.29633389534654e-06	0.262550004629422	0.62	0.384	0.0640654193462732
HNRNPD	2.43680985050373e-06	0.255207913346147	0.52	0.314	0.0679845580192036
HNRNPR	3.32737497909417e-06	0.256693080817491	0.567	0.351	0.0928304345417483
RNA5-8S	3.9212664279209e-06	0.285593068780641	0.707	0.493	0.109399412072565
SEPT6	4.10799150135616e-06	0.251985077352986	0.58	0.359	0.114608854896335
MT-ND1	6.13272995172677e-06	-0.278874393488258	0.533	0.65	0.171097032923225
SAT1	6.41315948760718e-06	-0.390989091131268	0.22	0.361	0.178920736544753
SLC25A5	7.70742583597586e-06	0.254468348115451	0.7	0.456	0.21502947339789
SRSF3	9.46533237341744e-06	0.257985672301218	0.72	0.504	0.264073307885973
JAML	2.76760788854074e-05	-0.363744775673578	0.327	0.436	0.77213492482398
TSC22D3	6.33798007967023e-05	-0.362565113128699	0.22	0.336	1
MT-ND4L	0.000232952624879751	-0.285839824065532	0.347	0.456	1
KLF6	0.00105437341500886	-0.25063779569638	0.413	0.492	1
