Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
RNASE2	9.31417388562446e-10	-0.632389192937561	0.031	0.33	2.59856137235037e-05
GLIPR1	1.07234057562569e-09	-0.593653156193435	0.134	0.47	2.99172297193812e-05
HLA-DMA	1.08245000857872e-09	-0.588479382752495	0.052	0.358	3.01992727893378e-05
TALDO1	1.33194685130301e-09	-0.5715002533116	0.103	0.436	3.71599852045026e-05
LY86	1.62713069767893e-09	-0.581716667158996	0.062	0.362	4.53953193345446e-05
HLA-DRB6	1.64342851991368e-09	-0.588069927643798	0.021	0.304	4.58500122770717e-05
LAT2	1.79611668231451e-09	-0.562702889678994	0.01	0.292	5.01098593198925e-05
NAPSB	1.88610404238014e-09	-0.631099158199388	0	0.28	5.26204166783636e-05
MNDA	2.44961313655956e-09	-0.704946841321196	0.031	0.316	6.83417568968753e-05
ETS2	3.2981474241136e-09	-0.588810439675706	0.021	0.297	9.20150149853455e-05
CPVL	3.79515194568837e-09	-0.630022174752357	0.041	0.326	0.00010588094413276
SH3BGRL	4.42192126182285e-09	-0.553477717155533	0.134	0.471	0.000123367181283596
NDUFA11	4.46059217884878e-09	-0.544793822971551	0.144	0.486	0.000124446061197702
YBX1	4.63820317487575e-09	-0.433528087811633	0.536	0.846	0.000129401230375859
ATP6V0B	5.61359212831054e-09	-0.548251396026918	0.062	0.356	0.000156613606787736
HMGN2	6.46838724971333e-09	-0.558435553650087	0.237	0.576	0.000180461535879752
GABARAP	7.44867472880938e-09	-0.543501676977437	0.175	0.492	0.000207810576259053
RAB31	9.90110045005292e-09	-0.545324726319843	0.031	0.308	0.000276230801456026
METTL7A	1.06339660362235e-08	-0.56399209574261	0.062	0.338	0.0002966770184446
LYZ	1.15255212902232e-08	-0.799597147739845	0.247	0.532	0.000321550518475936
RAC1	1.30715756787847e-08	-0.531596583732484	0.103	0.411	0.000364683889862416
CLEC12A	1.60516826870984e-08	-0.537486547800291	0.052	0.325	0.000447825895287359
MGST1	1.61045220607721e-08	-0.531936167654979	0.072	0.358	0.000449300060973481
HSBP1	1.65949685134441e-08	-0.514764184737954	0.052	0.329	0.000462983026556576
SERPINB1	1.77312684191311e-08	-0.560296519090712	0.227	0.535	0.000494684657625339
ALDOA	2.01452498523957e-08	-0.50544613509912	0.258	0.587	0.000562032325631987
PSMA4	2.11002890402794e-08	-0.518769520152436	0.093	0.397	0.000588676963934755
TPI1	2.15576609447762e-08	-0.516190866313893	0.206	0.546	0.000601437182698312
PSMB10	2.55809959768127e-08	-0.497282895739351	0.082	0.378	0.000713684206757098
MLEC	2.78634921593823e-08	-0.52021589915755	0.072	0.354	0.000777363567754607
CALR	3.47226189404714e-08	-0.531346263250053	0.227	0.567	0.000968726345820211
FTH1	3.53610420030955e-08	-0.414109461762469	0.546	0.826	0.00098653771084436
CD99	3.6299221031749e-08	-0.527605877597573	0.237	0.557	0.00101271196756477
GDI2	5.21247320408119e-08	-0.500824465209654	0.196	0.518	0.00145422789920661
NDUFC2	5.54781051079672e-08	-0.486530791569272	0.072	0.351	0.00154778365440718
MFSD1	6.35918551653733e-08	-0.479571125333844	0.041	0.303	0.00177414916725875
CTSG	6.37085896943528e-08	-0.557987900103072	0.031	0.28	0.00177740594388275
CREG1	6.38319207744634e-08	-0.48438370724998	0.072	0.348	0.00178084675768676
APEX1	6.4215967408401e-08	-0.505272196906167	0.175	0.475	0.00179156127472698
TNFSF13	6.49573114270396e-08	-0.488843517476797	0.021	0.266	0.00181224403150298
NPC2	6.84923351368029e-08	-0.495597623158881	0.093	0.381	0.00191086765798166
HLA-DQB1	6.96210741021565e-08	-0.538922774561178	0.01	0.252	0.00194235834637606
FTL	9.73182964929129e-08	-0.352281458262808	0.639	0.872	0.00271508315385578
LOC100506844	1.19752652527529e-07	-0.477913477668873	0.021	0.255	0.00334097925286554
ATP5B	1.22349243072747e-07	-0.474934376772701	0.134	0.425	0.00341342153248657
GAPT	1.27722235487159e-07	-0.485012373492863	0.062	0.317	0.00356332264785625
MRPL33	1.34405351966608e-07	-0.480344420595675	0.155	0.438	0.00374977491451639
ITGB2	1.43774448446885e-07	-0.494101256490969	0.196	0.515	0.00401116333721965
JAML	1.46517477668375e-07	-0.528996347477546	0.155	0.439	0.00408769110946998
RHOA	1.67197869799087e-07	-0.466236515857257	0.381	0.731	0.00466465336952473
LRRC75A-AS1	1.67899982946252e-07	-0.416276226571931	0.505	0.774	0.00468424162421748
ZEB2	1.68256335237614e-07	-0.478270996372922	0.041	0.287	0.00469418349679418
SYK	1.72304373359734e-07	-0.482979176774573	0.062	0.315	0.00480711971236323
HSP90B1	1.78818333905865e-07	-0.482267506855982	0.258	0.577	0.00498885269763974
LYST	1.84072594733493e-07	-0.498482555661868	0.093	0.358	0.00513544132046972
LAIR1	1.97049469878017e-07	-0.483586730176272	0.072	0.323	0.0054974831601268
NCOA4	2.0102466871272e-07	-0.482631201013443	0.134	0.435	0.00560838723241618
FGL2	2.04566244242288e-07	-0.58959132078784	0.062	0.309	0.00570719364811558
TNFSF13B	2.16165447281852e-07	-0.460250673658235	0.041	0.286	0.00603079981371639
PRSS57	2.2443074524192e-07	-0.476231126639063	0.031	0.268	0.00626139336150433
ARPC5	2.27541771356737e-07	-0.451076041985539	0.299	0.632	0.0063481878790816
H3F3AP4	2.5073412480371e-07	-0.453911923941022	0.289	0.604	0.00699523134789872
EIF3I	2.60665916313401e-07	-0.455750531544633	0.072	0.335	0.00727231839922757
SPCS1	2.92699922175206e-07	-0.44109797264282	0.093	0.365	0.00816603512876606
GNAS	2.97558720813723e-07	-0.470412089729235	0.186	0.494	0.00830159075198205
RNASET2	3.06733427146719e-07	-0.473884561998625	0.186	0.474	0.00855755588396631
SOX4	3.1538661532625e-07	-0.46831461238362	0.041	0.281	0.00879897118098704
HOXA9	3.29158039310219e-07	-0.47247971715274	0.062	0.305	0.0091831801387158
VSIR	3.30176862857739e-07	-0.468754173223871	0.093	0.358	0.00921160429686806
FAM46A	3.39925845801954e-07	-0.466029849174643	0.031	0.267	0.00948359117202871
HMGB2	3.90335465501359e-07	-0.516860730360881	0.186	0.469	0.0108899691520224
TPM3	4.09263662775686e-07	-0.38479165453501	0.536	0.833	0.0114180469277789
MYL6	4.56015674967492e-07	-0.369751351105368	0.557	0.835	0.0127223813159181
SET	4.83870348322471e-07	-0.45495882454842	0.237	0.554	0.0134994988478486
CAP1	4.938138671383e-07	-0.438832511455635	0.381	0.706	0.0137769130792914
MIS18BP1	5.09644439394703e-07	-0.466541982484026	0.072	0.317	0.0142185702146728
ITM2C	5.53066452197918e-07	-0.455230077577864	0.062	0.298	0.0154300009498697
PDIA6	5.5629249689511e-07	-0.438734168619764	0.062	0.299	0.0155200043708767
SAMHD1	6.08607381735142e-07	-0.478696809388461	0.299	0.564	0.0169795373430287
SNX3	6.61213160503795e-07	-0.428915011643953	0.041	0.279	0.0184471859648954
CTSC	7.31677747833814e-07	-0.45789815047224	0.134	0.4	0.0204130774868156
COMT	8.24465236773508e-07	-0.429505370263352	0.052	0.286	0.0230017556407441
SCPEP1	8.58045757854764e-07	-0.447112098835453	0.031	0.252	0.0239386185983901
SPTLC2	1.01708107933909e-06	-0.444812975437034	0.093	0.341	0.0283755450324812
GRB2	1.16170164076421e-06	-0.439305845577607	0.289	0.608	0.0324103140756807
BAZ2B	1.18614180309712e-06	-0.437417834099246	0.031	0.251	0.0330921701646066
PSMA2	1.19355791216291e-06	-0.416540629974991	0.124	0.394	0.0332990721914331
METTL9	1.28029021648552e-06	-0.422812189244399	0.062	0.296	0.0357188167497296
COX5A	1.30697041313703e-06	-0.436692752115201	0.165	0.431	0.03646316755611
PSMA1	1.34600488619725e-06	-0.427479986490677	0.103	0.345	0.0375521903200169
APPL1	1.35476112556751e-06	-0.431987985707088	0.062	0.289	0.037796480642208
CTSD	1.41200252168998e-06	-0.434582308880156	0.113	0.365	0.0393934583526286
SNRPB	1.51634218739726e-06	-0.428145956550536	0.093	0.337	0.0423044306861962
PDIA3	1.64250065743764e-06	-0.452065513812189	0.237	0.561	0.0458241258418528
SUMO2	1.706578773976e-06	-0.426854937866742	0.268	0.582	0.0476118412151565
DUT	1.72498024296081e-06	-0.461035983899075	0.186	0.463	0.0481252237983637
HSH2D	1.75443549940204e-06	-0.42976267011828	0.082	0.316	0.0489469959978174
ZNHIT1	1.77541551808201e-06	-0.418647803639839	0.072	0.306	0.04953231753897
