Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
STMN1	5.70638538126461e-10	-0.312343917657548	0.221	0.378	1.59202445751901e-05
RPS6KA3	5.81755073839071e-10	0.294011233357618	0.356	0.236	1.62303848050362e-05
RUNX1	6.07902081541328e-10	-0.259611864100345	0.141	0.296	1.69598601729215e-05
NUCB2	6.8696269772601e-10	-0.28783431935422	0.254	0.426	1.9165572303858e-05
EIF4A1	8.08728471712186e-10	-0.256937759324191	0.438	0.625	2.25627156322983e-05
ZEB2	2.09857680805146e-09	-0.250609894998419	0.141	0.296	5.85481943678278e-05
TMPO	2.51900678650129e-09	-0.266999506851722	0.167	0.322	7.02777703365995e-05
HSP90B1	7.60360093496291e-09	-0.257393062894238	0.4	0.588	0.00021213286248453
GPR183	8.0886186518905e-09	0.279178352408789	0.272	0.17	0.000225664371769093
PSAP	1.93364935980449e-08	-0.259774960960518	0.423	0.59	0.000539468834891853
FXYD5	2.80998939239388e-08	0.254379056622357	0.423	0.344	0.00078395894058397
SATB1	4.65768828744171e-08	0.263334895081978	0.359	0.261	0.00129944845531336
GNPTAB	6.65426740539842e-08	0.250039173763338	0.341	0.242	0.0018564740634321
ID2	1.13158976243156e-07	0.250537462899651	0.446	0.339	0.00315702227820782
IFI30	6.57460482572572e-07	-0.276113460488026	0.146	0.253	0.0183424900032922
