Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
DBI	9.49933801779822e-14	-0.495694239358438	0.363	0.577	2.65022031358552e-09
FGL2	1.28814646987062e-13	-0.657487382332693	0.053	0.314	3.59379983629203e-09
MEF2C	3.48643892571431e-13	-0.538058442903411	0.041	0.299	9.72681595885034e-09
RNASE6	7.09635183204515e-13	-0.530489282552365	0.076	0.344	1.97981119762228e-08
AHNAK	9.87938806507265e-13	-0.520650750743126	0.281	0.519	2.75625047627462e-08
S100A6	1.41698777802113e-12	-0.438130162238099	0.462	0.678	3.95325420190114e-08
HLA-DMA	2.15068784840303e-12	-0.510994111851577	0.105	0.362	6.0002040282596e-08
CST3	2.4832052942967e-12	-0.401156691350155	0.515	0.67	6.92789445055835e-08
NAPSB	5.77605984604408e-12	-0.548525953387828	0.047	0.283	1.61146293644784e-07
CYBB	8.617271453229e-12	-0.51425846921227	0.158	0.413	2.40413256273636e-07
HLA-E	2.25298262565456e-11	-0.326410580116894	0.632	0.725	6.28559622731366e-07
CORO1A	3.89409110594882e-11	-0.461073895795688	0.199	0.438	1.08641247764866e-06
CD53	6.14937082383077e-11	-0.470150074355646	0.146	0.382	1.71561296614055e-06
MYL12A	1.02261490377712e-10	-0.340897521817775	0.561	0.698	2.85299332004779e-06
RIPOR2	1.09186935846706e-10	-0.501223000443865	0.082	0.309	3.04620632318724e-06
HLA-DQB1	1.26849057535399e-10	-0.494910782939102	0.041	0.255	3.53896185618009e-06
LY86	1.66751400550628e-10	-0.464854330235128	0.146	0.365	4.65219732396198e-06
CKLF	1.80650275305996e-10	-0.461991170555166	0.175	0.4	5.03996203076198e-06
FTH1P3	2.36812935604651e-10	-0.446582648282833	0.292	0.493	6.60684409043415e-06
TXNIP	2.56178523928842e-10	-0.291246398807018	0.69	0.791	7.14712463909076e-06
YWHAZ	4.28987287021624e-10	-0.338258905721958	0.526	0.675	1.19683163206163e-05
ACTR2	5.75625757231125e-10	-0.320603653443254	0.55	0.67	1.60593830009911e-05
ITGB2	6.28694651856515e-10	-0.42481171450333	0.304	0.516	1.75399520921449e-05
FLT3	1.97245755534162e-09	-0.408711110993744	0.327	0.509	5.50295933364758e-05
ARPC5	2.60102181508414e-09	-0.341080635459161	0.497	0.63	7.25659076190324e-05
IFI30	3.04660127200679e-09	-0.496408510851427	0.058	0.25	8.49971288877174e-05
CCND3	5.67659964484224e-09	-0.396674557355034	0.076	0.272	0.000158371453491454
HLA-DRB6	6.37681943027446e-09	-0.408455990901209	0.105	0.305	0.000177906885285227
SH3BGRL3	7.62731527036283e-09	-0.326127230740731	0.503	0.621	0.000212794468727853
SARAF	7.84349779712855e-09	-0.398720678215957	0.31	0.473	0.000218825745042089
CTSB	2.06838791393087e-08	-0.406362913035447	0.205	0.389	0.000577059544107573
CTSS	2.39293948175081e-08	-0.432032714020361	0.409	0.548	0.000667606186013657
ANXA2	3.591772498937e-08	-0.389080623725715	0.099	0.297	0.00100206860947843
DDIT4	4.99471023848095e-08	-0.425838953975666	0.094	0.269	0.0013934742094338
TLN1	7.11465125989915e-08	-0.348721058923646	0.415	0.53	0.00198491655499926
PAK1	7.79780018775499e-08	-0.3740074919094	0.082	0.264	0.00217550827438177
GRB2	9.07579699802697e-08	-0.304483345592157	0.485	0.606	0.00253205660447954
AHR	9.87717838360974e-08	-0.396881562144846	0.152	0.338	0.00275563399724328
RPS6KA3	1.78692366848863e-07	-0.383500172782005	0.088	0.256	0.00498533834271644
FCER1G	2.00938068502527e-07	-0.396126720601868	0.158	0.335	0.00560597117315201
GUCY1A3	2.2756473199649e-07	-0.405549669973968	0.099	0.265	0.00634882845797007
ETS2	2.67108849200027e-07	-0.372185823601675	0.123	0.298	0.00745206978383155
CDC42SE1	3.94465098037695e-07	-0.367668429523525	0.152	0.325	0.0110051817701536
TAPBP	4.92921693654624e-07	-0.336911036864607	0.287	0.462	0.0137520223312703
LAT2	5.48941380604765e-07	-0.3417659958912	0.123	0.292	0.0153149155774923
SCPEP1	5.98428422994154e-07	-0.356915259875628	0.094	0.253	0.0166955545731139
PIM1	6.17285075419059e-07	-0.364474494734725	0.111	0.272	0.0172216363191163
METTL7A	7.26621366361828e-07	-0.361942170799044	0.175	0.338	0.0202720095001286
PSME1	1.04089292854844e-06	-0.263744750957106	0.503	0.602	0.029039871813573
KLF6	1.10553687640462e-06	-0.351836603220606	0.345	0.495	0.0308433733148126
IL10RB	1.25144783895928e-06	-0.333539482867785	0.105	0.266	0.0349141432591249
