Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
HSPD1	8.25046055397485e-15	-0.340633006495015	0.312	0.517	2.30179598995344e-10
TALDO1	1.82070468507683e-14	-0.330753806547479	0.244	0.451	5.07958400089583e-10
HMGB1	5.6245435521013e-14	-0.251243363862122	0.596	0.701	1.56919140560074e-09
HSH2D	6.0870767783677e-14	-0.318907063012107	0.148	0.33	1.69823355039681e-09
H2AFZ	6.09378780113849e-14	-0.360238377560939	0.235	0.41	1.70010585863963e-09
RAN	1.94260009627571e-13	-0.319698152155769	0.282	0.473	5.41966000859961e-09
NASP	3.34586089026209e-13	-0.322034828509771	0.167	0.347	9.33461729774221e-09
EMB	3.72950981812897e-13	-0.254643346358138	0.573	0.728	1.0404959441598e-08
LDHB	4.40968580590134e-13	-0.308154623672406	0.258	0.448	1.23025824298842e-08
SOX4	5.38740234385097e-13	-0.311303639682864	0.127	0.294	1.50303137991098e-08
TMPO	3.17703579136362e-12	-0.31577108072013	0.162	0.324	8.86361215432538e-08
DNAJC1	3.55363211333604e-12	-0.291205089349758	0.136	0.3	9.91427823299621e-08
HMGN2	4.76466734711195e-12	-0.287783451918264	0.434	0.585	1.32929454317076e-07
GUCY1A3	7.57602198891834e-12	-0.32595405533483	0.124	0.274	2.11363437468833e-07
DUT	2.50971085444125e-11	-0.3035616080961	0.31	0.474	7.00184231280566e-07
SPN	6.12966573702973e-11	-0.280297042605583	0.319	0.49	1.71011544397392e-06
HIST1H1D	7.81906780647029e-11	-0.322363399661159	0.171	0.325	2.18144172732715e-06
ALDOA	8.51582296793888e-11	-0.255065453104878	0.425	0.598	2.37582944982527e-06
CCT5	1.09953946485933e-10	-0.262730173191002	0.146	0.302	3.06760515301103e-06
SNRPD1	1.16779486843171e-10	-0.259961173434461	0.15	0.304	3.25803090343763e-06
TMEM173	1.53375815274769e-10	-0.258135557493201	0.122	0.267	4.27903187035077e-06
RNASEH2C	2.86417764555243e-10	-0.259772367012492	0.115	0.257	7.99076921332672e-06
CAT	3.38860937151363e-09	-0.253951429211821	0.263	0.42	9.45388128558588e-05
ANKRD28	4.70680755116699e-09	-0.267632530292714	0.2	0.336	0.000131315223870008
PA2G4	5.17002846192639e-09	-0.250312458585647	0.268	0.422	0.000144238624059284
HIST1H4C	8.00534647578283e-08	-0.273238865390267	0.39	0.501	0.00223341161327865
