Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
PSAP	4.90192596514055e-21	0.323668249206684	0.723	0.554	1.36758832501456e-16
OFD1	5.10107887662924e-20	0.369535370203211	0.329	0.164	1.42314999579079e-15
CRIP1	7.52294939542597e-19	0.371742950952606	0.643	0.487	2.09882765182989e-14
PTPRE	1.38129922158151e-18	0.369492199649683	0.434	0.262	3.85368669829026e-14
CD86	3.07656182744722e-18	0.302436637801428	0.254	0.11	8.583299842395e-14
ZFP36	6.53070256373444e-18	0.328855168645348	0.336	0.169	1.82200070825627e-13
CD48	6.57971164617345e-18	0.344960032216576	0.376	0.203	1.83567375216593e-13
ADA2	8.83149426416958e-18	0.34444844076684	0.286	0.138	2.46389858476067e-13
MNDA	1.38646092142126e-17	0.358017896208798	0.491	0.286	3.86808732467318e-13
HCK	1.68625449884021e-17	0.313672470819556	0.293	0.142	4.7044814263143e-13
GDI2	1.9414988249031e-17	0.296120986850646	0.615	0.497	5.41658757159715e-13
SARAF	5.54031878401347e-17	0.307858982882474	0.603	0.448	1.54569353755192e-12
RAB11FIP1	1.88548441744524e-15	0.335087722357826	0.387	0.23	5.26031297623046e-11
DDIT4	2.39449322277675e-15	0.318441219063772	0.413	0.242	6.68039664222485e-11
RPS6KA3	3.01085579555649e-15	0.331466656146516	0.392	0.231	8.39998658402307e-11
PLEKHO1	5.4124283402792e-15	0.302588047065027	0.293	0.154	1.51001338265449e-10
CKLF	1.92134397030762e-14	0.317215021976379	0.512	0.375	5.36035754276124e-10
UVRAG	5.11451343724597e-14	0.292197772935043	0.251	0.127	1.42689810385725e-09
IQGAP1	1.48711456483472e-13	0.266299075033306	0.636	0.512	4.14890092443237e-09
SMAP2	1.98876291488846e-13	0.301890697690394	0.458	0.306	5.54844965624731e-09
SYNGR2	3.11838635069346e-13	0.301610452225475	0.284	0.158	8.69998607979969e-09
S100A11	3.69702034186595e-13	0.27748610241678	0.289	0.156	1.03143170517718e-08
DST	4.09115887019493e-13	0.283278667018319	0.251	0.129	1.14139241319568e-08
FCGR2A	6.39020435825086e-13	0.271565813547155	0.289	0.158	1.78280311390841e-08
STK17B	1.12787332692965e-12	0.298241102690831	0.509	0.373	3.14665379480103e-08
GPCPD1	1.25713309381856e-12	0.301072298915238	0.378	0.239	3.50727561844441e-08
JUNB	2.38696771607631e-12	0.286871433158146	0.326	0.192	6.65940123108131e-08
DEGS1	4.47217961016794e-12	0.272444705930929	0.268	0.149	1.24769338944075e-07
VTRNA1-1	1.06654658206717e-11	0.28105545291925	0.427	0.292	2.97555830930919e-07
RNASE6	1.08962141939462e-11	0.278766333729146	0.458	0.316	3.03993479796905e-07
RIPOR2	1.62977915688665e-11	0.294905471067285	0.42	0.283	4.54692086979806e-07
IGFLR1	1.76075563866442e-11	0.263737423006869	0.279	0.159	4.91233215630985e-07
CCDC88A	2.00844502260027e-11	0.286671314555115	0.455	0.332	5.6033607685525e-07
ACTR3	5.13621040242753e-11	0.260458472221773	0.523	0.414	1.43295134017326e-06
IL18	5.42912275857934e-11	0.282208809342447	0.345	0.225	1.51467095841605e-06
EIF2AK4	8.38543458266967e-11	0.289033012753828	0.293	0.182	2.33945239421901e-06
SPINT2	1.34301288034759e-10	0.277147099053857	0.338	0.22	3.74687163488175e-06
DYNC1LI1	1.76495349502719e-10	0.252599758668807	0.254	0.145	4.92404375577635e-06
RAB31	1.76685938780055e-10	0.266795108966825	0.411	0.287	4.92936100602474e-06
LSP1	2.12726974697992e-10	0.252871234512906	0.331	0.207	5.93486986709928e-06
FOXN2	2.70427046510663e-10	0.255112835382008	0.251	0.144	7.54464417060098e-06
S100A10	3.53923387890033e-10	0.255643516915139	0.308	0.18	9.87410859874403e-06
SLC38A1	8.88077771441144e-10	0.254834548245298	0.345	0.222	2.47764817454365e-05
CNN2	1.77342672092489e-09	0.256970698083909	0.359	0.243	4.94768320870834e-05
TMEM14C	2.10243020993718e-09	0.255487872988259	0.406	0.299	5.86557004270374e-05
ETS2	5.23437950421123e-09	0.253214821268366	0.394	0.277	0.000146033953787989
